,real_time,WT_Runcode,bYawCCW_RemCOM,bYawCW_RemCOM,iCableTwistTotal,iGenPower,iGenSpeed,iNacellePositionTotal,iTurbineOperationMode,iVaneDiiection,iWindSpeed,iYPLevel
143,2017-11-16 11:50:39,3,0,0,124,101,1021,-21,20,-3.04,3.98,0
144,2017-11-16 11:50:40,3,0,0,124,105,1020,-21,20,-27.58,4.03,0
145,2017-11-16 11:50:41,3,0,0,124,109,1022,-21,20,10.44,3.94,0
146,2017-11-16 11:50:42,3,0,0,124,105,1022,-21,20,-20.24,3.55,0
147,2017-11-16 11:50:43,3,0,0,124,105,1022,-21,20,5.72,3.68,0
148,2017-11-16 11:50:44,3,0,0,124,110,1023,-21,20,-9.55,3.89,0
149,2017-11-16 11:50:45,3,0,0,124,110,1023,-21,20,-6.23,4.03,0
150,2017-11-16 11:50:46,3,0,0,124,107,1024,-21,20,-17.29,3.83,0
151,2017-11-16 11:50:47,3,0,0,124,114,1024,-21,20,-1.04,3.93,0
152,2017-11-16 11:50:48,3,0,0,124,110,1024,-21,20,-12.87,3.85,0
153,2017-11-16 11:50:49,3,0,0,124,110,1025,-21,20,14.02,3.79,0
154,2017-11-16 11:50:50,3,0,0,124,117,1024,-21,20,-0.38,3.59,0
155,2017-11-16 11:50:51,3,0,0,124,112,1024,-21,20,-5.73,3.83,0
156,2017-11-16 11:50:52,3,0,0,124,111,1026,-21,20,2.48,3.78,0
157,2017-11-16 11:50:53,3,0,0,124,114,1025,-21,20,-8.71,3.58,0
158,2017-11-16 11:50:54,3,0,0,124,118,1026,-21,20,13.04,3.37,0
159,2017-11-16 11:50:55,3,0,0,124,118,1025,-21,20,9.36,3.19,0
160,2017-11-16 11:50:56,3,0,0,124,117,1025,-21,20,13.4,3.39,0
161,2017-11-16 11:50:57,3,0,0,124,113,1025,-21,20,4.78,3.68,0
162,2017-11-16 11:50:58,3,0,0,124,115,1026,-21,20,-3.28,3.49,0
163,2017-11-16 11:50:59,3,0,0,124,116,1026,-21,20,-0.34,3.69,0
164,2017-11-16 11:51:00,3,0,0,124,120,1026,-21,20,-14.52,3.69,0
165,2017-11-16 11:51:01,3,0,0,124,121,1026,-21,20,-14.44,3.68,0
166,2017-11-16 11:51:02,3,0,0,124,122,1027,-21,20,16.4,3.69,0
167,2017-11-16 11:51:03,3,0,0,124,119,1028,-21,20,-11.59,3.64,0
168,2017-11-16 11:51:04,3,0,0,124,122,1028,-21,20,-15.22,4.13,0
169,2017-11-16 11:51:05,3,0,0,124,123,1028,-21,20,1.72,4.17,0
170,2017-11-16 11:51:06,3,0,0,124,123,1030,-21,20,12.3,4.03,0
171,2017-11-16 11:51:07,3,0,0,124,129,1029,-21,20,-4.43,4.31,0
172,2017-11-16 11:51:08,3,0,0,124,129,1031,-21,20,-7.23,3.64,0
173,2017-11-16 11:51:09,3,0,0,124,131,1032,-21,20,5.67,3.44,0
174,2017-11-16 11:51:10,3,0,0,124,134,1031,-21,20,-2.77,3.79,0
175,2017-11-16 11:51:11,3,0,0,124,135,1033,-21,20,11.48,4.26,0
176,2017-11-16 11:51:12,3,0,0,124,141,1035,-21,20,10.8,4.26,0
177,2017-11-16 11:51:13,3,0,0,124,138,1034,-21,20,-5.74,3.89,0
178,2017-11-16 11:51:14,3,0,0,124,138,1036,-21,20,2.63,3.64,0
179,2017-11-16 11:51:15,3,0,0,124,143,1036,-21,20,2.43,3.73,0
180,2017-11-16 11:51:16,3,0,0,124,144,1038,-21,20,9.6,3.78,0
181,2017-11-16 11:51:17,3,0,0,124,150,1038,-21,20,4.01,4.17,0
182,2017-11-16 11:51:18,3,0,0,124,149,1039,-21,20,2.63,3.99,0
183,2017-11-16 11:51:19,3,0,0,124,154,1041,-21,20,12.12,3.84,0
184,2017-11-16 11:51:20,3,0,0,124,156,1040,-21,20,1.46,3.9,0
185,2017-11-16 11:51:21,3,0,0,124,156,1041,-21,20,5.77,3.74,0
186,2017-11-16 11:51:22,3,0,0,124,161,1043,-21,20,4.52,4.13,0
187,2017-11-16 11:51:23,3,0,0,124,162,1043,-21,20,1.31,3.79,0
188,2017-11-16 11:51:24,3,0,0,124,163,1044,-21,20,14.45,3.99,0
189,2017-11-16 11:51:25,3,0,0,124,164,1044,-21,20,6.65,4.31,0
190,2017-11-16 11:51:26,3,0,0,124,168,1045,-21,20,1.59,3.98,0
191,2017-11-16 11:51:27,3,0,0,124,169,1045,-21,20,8.25,4.17,0
192,2017-11-16 11:51:28,3,0,0,124,164,1044,-21,20,6.9,3.79,0
193,2017-11-16 11:51:29,3,0,0,124,167,1045,-21,20,15.28,4.36,0
194,2017-11-16 11:51:30,3,0,0,124,165,1043,-21,20,9.95,4.13,0
195,2017-11-16 11:51:31,3,0,0,124,167,1044,-21,20,16.52,3.69,0
196,2017-11-16 11:51:32,3,0,0,124,161,1043,-21,20,11.96,4.08,0
197,2017-11-16 11:51:33,3,0,0,124,162,1042,-21,20,9.94,4.08,0
198,2017-11-16 11:51:34,3,0,0,124,158,1041,-21,20,15.8,4.54,0
199,2017-11-16 11:51:35,3,0,0,124,156,1040,-21,20,7.04,4.4,0
200,2017-11-16 11:51:36,3,0,0,124,154,1039,-21,20,26.24,4.36,0
201,2017-11-16 11:51:37,3,0,0,124,148,1038,-21,20,8.14,4.78,0
202,2017-11-16 11:51:38,3,0,0,124,149,1037,-21,20,-6.02,4.08,0
203,2017-11-16 11:51:39,3,0,0,124,144,1036,-21,20,10.88,4.82,0
204,2017-11-16 11:51:40,3,0,0,124,138,1034,-21,20,9.5,4.23,0
205,2017-11-16 11:51:41,3,0,0,124,139,1033,-21,20,3.87,3.78,0
206,2017-11-16 11:51:42,3,0,0,124,135,1033,-21,20,10.99,3.79,0
207,2017-11-16 11:51:43,3,0,0,124,132,1029,-21,20,2.16,3.59,0
208,2017-11-16 11:51:44,3,0,0,124,130,1029,-21,20,16.91,3.54,0
209,2017-11-16 11:51:45,3,0,0,124,122,1027,-21,20,16.27,3.52,0
210,2017-11-16 11:51:46,3,0,0,124,118,1025,-21,20,4.24,3.19,0
211,2017-11-16 11:51:47,3,0,0,124,114,1024,-21,20,26.93,2.99,0
212,2017-11-16 11:51:48,3,0,0,124,108,1021,-21,20,8.86,3.14,0
213,2017-11-16 11:51:49,3,0,0,124,112,1022,-21,20,19.97,3.19,0
214,2017-11-16 11:51:50,3,0,0,124,101,1019,-21,20,3.02,3.64,0
215,2017-11-16 11:51:51,3,0,0,124,99,1018,-21,20,11.27,3.48,0
216,2017-11-16 11:51:52,3,0,0,124,96,1019,-21,20,10.76,3.44,0
217,2017-11-16 11:51:53,3,0,0,124,99,1016,-21,20,14.53,3.29,0
218,2017-11-16 11:51:54,3,0,0,124,92,1016,-21,20,19.21,3.15,0
219,2017-11-16 11:51:55,3,0,0,124,90,1016,-21,20,16.88,3.04,0
220,2017-11-16 11:51:56,3,0,0,124,90,1014,-21,20,-4.77,2.6,0
221,2017-11-16 11:51:57,3,0,0,124,93,1015,-21,20,3.35,2.74,0
222,2017-11-16 11:51:58,3,0,0,124,84,1013,-21,20,11.25,3.19,0
223,2017-11-16 11:51:59,3,0,0,124,86,1013,-21,20,0.56,3.09,0
224,2017-11-16 11:52:00,3,0,0,124,87,1012,-21,20,21.94,3.21,0
225,2017-11-16 11:52:01,3,0,0,124,83,1011,-21,20,2.65,3.19,0
226,2017-11-16 11:52:02,3,0,0,124,77,1012,-21,20,-12.06,2.82,0
227,2017-11-16 11:52:03,3,0,0,124,81,1010,-21,20,13.35,3.04,0
228,2017-11-16 11:52:04,3,0,0,124,79,1011,-21,20,-0.95,2.99,0
229,2017-11-16 11:52:05,3,0,0,124,78,1012,-21,20,-6.57,2.54,0
230,2017-11-16 11:52:06,3,0,0,124,80,1010,-21,20,3.74,2.61,0
231,2017-11-16 11:52:07,3,0,0,124,79,1011,-21,20,5.07,3.19,0
232,2017-11-16 11:52:08,3,0,0,124,78,1012,-21,20,9.43,3.65,0
233,2017-11-16 11:52:09,3,0,0,124,85,1012,-21,20,-11.04,3.59,0
234,2017-11-16 11:52:10,3,0,0,124,83,1012,-21,20,-13.14,3.09,0
235,2017-11-16 11:52:11,3,0,0,124,84,1013,-21,20,-24.37,2.89,0
236,2017-11-16 11:52:12,3,0,0,124,84,1014,-21,20,-16.56,2.75,0
237,2017-11-16 11:52:13,3,0,0,124,89,1014,-21,20,-23.35,2.85,0
238,2017-11-16 11:52:14,3,0,0,124,89,1014,-21,20,-5.01,3.04,0
239,2017-11-16 11:52:15,3,0,0,124,86,1015,-21,20,9.21,3.59,0
240,2017-11-16 11:52:16,3,0,0,124,91,1014,-21,20,-7.8,3.74,0
241,2017-11-16 11:52:17,3,0,0,124,89,1014,-21,20,-13.81,3.59,0
242,2017-11-16 11:52:18,3,0,0,124,89,1016,-21,20,-17.77,3.84,0
243,2017-11-16 11:52:19,3,0,0,124,92,1016,-21,20,-23.72,3.29,0
244,2017-11-16 11:52:20,3,0,0,124,99,1018,-21,20,-24.98,3.18,0
245,2017-11-16 11:52:21,3,0,0,124,102,1019,-21,20,-20.15,3.39,0
246,2017-11-16 11:52:22,3,0,0,124,101,1020,-21,20,-13.41,3.04,0
247,2017-11-16 11:52:23,3,0,0,124,99,1020,-21,20,-15.79,3.24,0
248,2017-11-16 11:52:24,3,0,0,124,107,1021,-21,20,-3.91,3.67,0
249,2017-11-16 11:52:25,3,0,0,124,104,1023,-21,20,-10.6,3.77,0
250,2017-11-16 11:52:26,3,0,0,124,112,1023,-21,20,2.37,3.79,0
251,2017-11-16 11:52:27,3,0,0,124,109,1024,-21,20,-6.83,3.78,0
252,2017-11-16 11:52:28,3,0,0,124,115,1026,-21,20,-10.33,3.54,0
253,2017-11-16 11:52:29,3,0,0,124,117,1024,-21,20,-6.46,3.64,0
254,2017-11-16 11:52:30,3,0,0,124,114,1025,-21,20,-10.61,3.49,0
255,2017-11-16 11:52:31,3,0,0,124,112,1026,-21,20,-8.58,3.6,0
256,2017-11-16 11:52:32,3,0,0,124,121,1026,-21,20,-2.16,3.69,0
257,2017-11-16 11:52:33,3,0,0,124,116,1026,-21,20,-3.49,3.49,0
258,2017-11-16 11:52:34,3,0,0,124,116,1026,-21,20,4.31,3.69,0
259,2017-11-16 11:52:35,3,0,0,124,123,1028,-21,20,-0.43,3.44,0
260,2017-11-16 11:52:36,3,0,0,124,116,1026,-21,20,-4.95,3.74,0
261,2017-11-16 11:52:37,3,0,0,124,123,1027,-21,20,-6.75,3.69,0
262,2017-11-16 11:52:38,3,0,0,124,124,1027,-21,20,-3.18,3.09,0
263,2017-11-16 11:52:39,3,0,0,124,119,1027,-21,20,1.05,3.19,0
264,2017-11-16 11:52:40,3,0,0,124,120,1027,-21,20,-7.94,3.14,0
265,2017-11-16 11:52:41,3,0,0,124,120,1027,-21,20,2.04,3.29,0
266,2017-11-16 11:52:42,3,0,0,124,117,1028,-21,20,-8.7,3.64,0
267,2017-11-16 11:52:43,3,0,0,124,122,1027,-21,20,-16.02,3.59,0
268,2017-11-16 11:52:44,3,0,0,124,125,1028,-21,20,-7.08,3.84,0
269,2017-11-16 11:52:45,3,0,0,124,119,1029,-21,20,-8.33,4.12,0
270,2017-11-16 11:52:46,3,0,0,124,122,1027,-21,20,-16.67,3.7,0
271,2017-11-16 11:52:47,3,0,0,124,124,1028,-21,20,-14.21,3.39,0
272,2017-11-16 11:52:48,3,0,0,124,124,1028,-21,20,-22.24,3.48,0
273,2017-11-16 11:52:49,3,0,0,124,121,1027,-21,20,4.3,3.49,0
274,2017-11-16 11:52:50,3,0,0,124,126,1029,-21,20,-18.16,3.99,0
275,2017-11-16 11:52:51,3,0,0,124,123,1028,-21,20,-29.23,3.83,0
276,2017-11-16 11:52:52,3,0,0,124,130,1030,-21,20,-23.94,3.74,0
277,2017-11-16 11:52:53,3,0,0,124,129,1030,-21,20,-25.57,4.12,0
278,2017-11-16 11:52:54,3,0,0,124,127,1030,-21,20,-3.69,4.22,0
279,2017-11-16 11:52:55,3,0,0,124,128,1032,-21,20,-19.57,4.25,0
280,2017-11-16 11:52:56,3,0,0,124,129,1031,-21,20,-25.42,4.26,0
281,2017-11-16 11:52:57,3,0,0,124,133,1033,-21,20,-22.19,4.17,0
282,2017-11-16 11:52:58,3,0,0,124,135,1035,-21,20,-15.79,4.08,0
283,2017-11-16 11:52:59,3,0,0,124,144,1034,-21,20,-18.7,3.98,0
284,2017-11-16 11:53:00,3,1,0,124,144,1036,-21,20,-22.65,4.03,0
285,2017-11-16 11:53:01,3,1,0,124,145,1038,-21,20,-20.64,3.83,0
286,2017-11-16 11:53:02,3,1,0,123,150,1037,-22,20,-11.25,3.49,0
287,2017-11-16 11:53:03,3,1,0,123,148,1039,-22,20,-17.94,3.38,0
288,2017-11-16 11:53:04,3,1,0,123,151,1040,-22,20,-9.16,4.22,0
289,2017-11-16 11:53:05,3,1,0,122,154,1040,-23,20,-22.01,4.17,0
290,2017-11-16 11:53:06,3,1,0,122,156,1041,-23,20,-21.31,4.03,0
291,2017-11-16 11:53:07,3,1,0,122,157,1041,-23,20,-8.87,4.26,0
292,2017-11-16 11:53:08,3,1,0,122,158,1042,-23,20,-34.48,4.03,0
293,2017-11-16 11:53:09,3,1,0,121,162,1042,-24,20,-8.55,3.94,0
294,2017-11-16 11:53:10,3,1,0,121,162,1043,-24,20,-19.53,3.82,0
295,2017-11-16 11:53:11,3,1,0,121,165,1045,-24,20,-26.56,3.8,0
296,2017-11-16 11:53:12,3,1,0,120,166,1045,-25,20,-13.74,3.69,0
297,2017-11-16 11:53:13,3,1,0,120,167,1047,-25,20,-14.13,4.36,0
298,2017-11-16 11:53:14,3,1,0,120,175,1049,-25,20,3.86,3.83,0
299,2017-11-16 11:53:15,3,1,0,119,178,1048,-26,20,-8.69,3.67,0
300,2017-11-16 11:53:16,3,1,0,119,182,1051,-26,20,-5.84,3.59,0
301,2017-11-16 11:53:17,3,1,0,-238,184,1053,-383,20,-0.63,3.79,0
302,2017-11-16 11:53:18,3,1,0,119,186,1054,-26,20,-9.33,3.39,0
303,2017-11-16 11:53:19,3,1,0,118,193,1055,-27,20,6.26,3.31,0
304,2017-11-16 11:53:20,3,1,0,118,195,1056,-27,20,-1.93,3.29,0
305,2017-11-16 11:53:21,3,1,0,118,199,1059,-27,20,5.45,4.03,0
306,2017-11-16 11:53:22,3,1,0,117,199,1058,-28,20,4.92,4.17,0
307,2017-11-16 11:53:23,3,0,0,117,204,1060,-28,20,17.58,4.78,0
308,2017-11-16 11:53:24,3,0,0,117,201,1060,-28,20,6.12,4.54,0
309,2017-11-16 11:53:25,3,0,0,117,205,1061,-28,20,5.0,4.0,0
310,2017-11-16 11:53:26,3,0,0,117,208,1061,-28,20,8.53,4.59,0
311,2017-11-16 11:53:27,3,0,0,117,212,1062,-28,20,10.95,4.5,0
312,2017-11-16 11:53:28,3,0,0,117,216,1064,-28,20,16.16,4.5,0
313,2017-11-16 11:53:29,3,0,0,117,215,1062,-28,20,3.74,4.54,0
314,2017-11-16 11:53:30,3,0,0,117,218,1064,-28,20,5.25,4.34,0
315,2017-11-16 11:53:31,3,0,0,117,217,1065,-28,20,0.66,4.73,0
