,real_time,giWecRunContion,grCurrentVibrationY_PCH,grCurrentVibrationZ_PCH,grGenPowerForProcess,grGenSpeedForProcess,grWindSpeed
0,2017-11-17 08:28:27,8,0.0,0.01,0.0,14.2,10.62
1,2017-11-17 08:28:28,8,0.0,-0.01,0.0,14.1,10.77
2,2017-11-17 08:28:29,8,0.0,-0.01,0.0,14.3,11.1
3,2017-11-17 08:28:30,8,0.0,0.01,0.0,12.4,10.44
4,2017-11-17 08:28:31,8,0.0,0.0,0.0,10.8,10.89
5,2017-11-17 08:28:32,8,0.0,-0.03,0.0,12.4,10.29
6,2017-11-17 08:28:33,8,0.0,-0.02,0.0,13.5,10.1
7,2017-11-17 08:28:34,8,0.0,-0.03,0.0,9.5,9.86
8,2017-11-17 08:28:35,8,0.0,-0.02,0.0,9.9,9.49
9,2017-11-17 08:28:36,8,0.0,0.01,0.0,10.0,9.49
10,2017-11-17 08:28:37,8,0.0,-0.03,0.0,8.6,9.5
11,2017-11-17 08:28:38,8,0.0,-0.01,0.0,9.6,10.76
12,2017-11-17 08:28:39,8,0.0,-0.02,0.0,9.7,11.2
13,2017-11-17 08:28:40,8,0.0,-0.05,0.0,10.2,10.12
14,2017-11-17 08:28:41,8,0.0,-0.02,0.0,11.4,9.11
15,2017-11-17 08:28:42,8,0.0,-0.01,0.0,14.0,10.81
16,2017-11-17 08:28:43,8,0.0,-0.05,0.0,14.4,10.12
17,2017-11-17 08:28:44,8,0.0,-0.01,0.0,13.8,9.83
18,2017-11-17 08:28:45,8,0.0,-0.02,0.0,12.8,9.39
19,2017-11-17 08:28:46,8,0.0,-0.01,0.0,12.1,9.63
20,2017-11-17 08:28:47,8,0.0,-0.05,0.0,13.7,9.57
21,2017-11-17 08:28:48,8,0.0,-0.01,0.0,15.8,9.68
22,2017-11-17 08:28:49,8,0.0,-0.02,0.0,15.8,8.86
23,2017-11-17 08:28:50,8,0.0,-0.02,0.0,15.8,8.86
24,2017-11-17 08:28:51,8,0.0,-0.01,0.0,16.7,9.33
25,2017-11-17 08:28:52,8,0.0,0.0,0.0,17.1,9.07
26,2017-11-17 08:28:53,8,0.0,-0.01,0.0,17.9,9.05
27,2017-11-17 08:28:54,8,0.0,-0.01,0.0,19.7,8.87
28,2017-11-17 08:28:55,8,0.0,-0.01,0.0,20.5,9.82
29,2017-11-17 08:28:56,8,0.0,-0.01,0.0,20.7,9.99
30,2017-11-17 08:28:57,8,0.0,0.0,0.0,24.5,9.75
31,2017-11-17 08:28:58,8,0.0,0.01,0.0,26.6,9.27
32,2017-11-17 08:28:59,8,0.0,-0.02,0.0,27.7,9.17
33,2017-11-17 08:29:00,8,0.0,0.0,0.0,29.6,8.42
34,2017-11-17 08:29:01,8,0.0,-0.03,0.0,29.6,8.9
35,2017-11-17 08:29:03,8,0.0,0.02,0.0,26.1,9.67
36,2017-11-17 08:29:04,8,0.0,-0.02,0.0,28.7,9.07
37,2017-11-17 08:29:05,8,0.0,-0.01,0.0,28.8,9.63
38,2017-11-17 08:29:06,8,0.0,-0.01,0.0,28.2,10.52
39,2017-11-17 08:29:07,8,0.0,-0.05,0.0,28.8,11.03
40,2017-11-17 08:29:08,8,0.0,-0.02,0.0,28.7,11.55
41,2017-11-17 08:29:09,8,0.0,0.0,0.0,26.6,11.94
42,2017-11-17 08:29:10,8,0.0,0.0,0.0,24.9,11.9
43,2017-11-17 08:29:11,8,0.0,-0.01,0.0,26.2,10.81
44,2017-11-17 08:29:12,8,0.0,0.0,0.0,26.5,10.48
45,2017-11-17 08:29:13,8,0.0,-0.02,0.0,25.7,11.84
46,2017-11-17 08:29:14,8,0.0,-0.03,0.0,22.4,11.36
47,2017-11-17 08:29:15,8,0.0,0.0,0.0,22.2,11.37
48,2017-11-17 08:29:16,8,0.0,-0.01,0.0,21.3,11.46
49,2017-11-17 08:29:17,8,0.0,-0.03,0.0,19.2,11.7
50,2017-11-17 08:29:18,8,0.0,0.01,0.0,20.6,11.79
51,2017-11-17 08:29:19,8,0.0,0.0,0.0,20.5,11.24
52,2017-11-17 08:29:20,8,0.0,-0.02,0.0,22.1,11.63
