,real_time,giWecRunContion,grCurrentVibrationY_PCH,grCurrentVibrationZ_PCH,grGenPowerForProcess,grGenSpeedForProcess,grWindSpeed
0,2017-11-15 13:55:45,3,0.0,0.0,181.6,1085.3,3.81
1,2017-11-15 13:55:46,3,0.0,-0.03,170.6,1074.7,3.71
2,2017-11-15 13:55:47,3,0.0,0.05,154.1,1056.9,3.76
3,2017-11-15 13:55:48,3,0.0,0.05,141.3,1050.5,3.98
4,2017-11-15 13:55:49,3,0.0,-0.05,127.6,1043.3,4.09
5,2017-11-15 13:55:50,3,0.0,-0.05,118.9,1037.8,4.24
6,2017-11-15 13:55:51,3,0.0,0.01,99.7,1030.8,3.86
7,2017-11-15 13:55:52,3,0.0,0.01,92.8,1028.7,3.6
8,2017-11-15 13:55:53,3,0.0,-0.03,88.6,1026.5,3.49
9,2017-11-15 13:55:54,3,0.0,0.03,87.8,1026.7,3.72
10,2017-11-15 13:55:55,3,0.0,-0.02,83.3,1026.2,3.87
11,2017-11-15 13:55:56,3,0.0,0.05,79.6,1025.8,4.45
12,2017-11-15 13:55:57,3,0.0,-0.05,78.7,1024.4,4.82
13,2017-11-15 13:55:58,3,0.0,-0.01,79.3,1025.0,4.95
14,2017-11-15 13:55:59,3,0.0,-0.02,76.0,1026.1,4.82
15,2017-11-15 13:56:00,3,0.0,0.02,74.1,1024.3,5.11
16,2017-11-15 13:56:01,3,0.0,0.02,71.0,1024.9,5.05
17,2017-11-15 13:56:02,3,0.0,-0.05,69.8,1025.2,5.21
18,2017-11-15 13:56:03,3,0.0,-0.02,70.0,1023.4,5.0
19,2017-11-15 13:56:04,3,0.0,-0.01,67.9,1021.2,4.78
20,2017-11-15 13:56:05,3,0.0,-0.06,67.7,1020.9,4.67
21,2017-11-15 13:56:06,3,0.0,0.06,63.5,1020.9,4.67
22,2017-11-15 13:56:07,3,0.0,-0.08,61.0,1019.9,4.16
23,2017-11-15 13:56:08,3,0.0,0.05,59.5,1015.9,3.82
24,2017-11-15 13:56:09,3,0.0,-0.05,55.3,1015.9,4.04
25,2017-11-15 13:56:10,3,0.0,-0.1,50.7,1015.6,3.79
26,2017-11-15 13:56:11,3,0.0,0.01,51.9,1013.0,3.41
27,2017-11-15 13:56:12,3,0.0,0.02,49.6,1013.0,3.21
28,2017-11-15 13:56:13,3,0.0,-0.03,49.6,1012.4,3.37
29,2017-11-15 13:56:14,3,0.0,0.05,45.1,1010.7,3.12
30,2017-11-15 13:56:15,3,0.0,-0.07,48.7,1010.6,2.83
31,2017-11-15 13:56:16,3,0.0,-0.01,44.7,1011.2,2.87
32,2017-11-15 13:56:17,3,0.0,0.03,45.2,1011.4,2.99
33,2017-11-15 13:56:18,3,0.0,-0.02,45.6,1012.6,3.21
34,2017-11-15 13:56:19,3,0.0,-0.01,47.7,1013.5,3.15
35,2017-11-15 13:56:20,3,0.0,0.02,48.4,1015.8,3.06
36,2017-11-15 13:56:21,3,0.0,-0.08,53.3,1016.0,2.89
