,real_time,WT_Runcode,bYawCCW_RemCOM,bYawCW_RemCOM,iCableTwistTotal,iGenPower,iGenSpeed,iNacellePositionTotal,iTurbineOperationMode,iVaneDiiection,iWindSpeed,iYPLevel
144,2017-11-17 23:10:10,3,0,0,47,2037,1739,23,20,-2.37,10.35,0
145,2017-11-17 23:10:11,3,0,0,47,2043,1732,23,20,23.96,9.99,0
146,2017-11-17 23:10:12,3,0,0,47,1941,1719,23,20,12.1,9.3,0
147,2017-11-17 23:10:13,3,0,0,47,1854,1721,23,20,2.37,9.51,0
148,2017-11-17 23:10:14,3,0,0,47,1909,1736,23,20,14.95,8.52,0
149,2017-11-17 23:10:15,3,0,0,47,2034,1751,23,20,8.64,10.71,0
150,2017-11-17 23:10:16,3,0,0,47,2041,1751,23,20,13.31,11.41,0
151,2017-11-17 23:10:17,3,0,0,47,2056,1752,23,20,13.48,12.36,0
152,2017-11-17 23:10:18,3,0,0,47,2047,1748,23,20,-6.72,11.13,0
153,2017-11-17 23:10:19,3,0,0,47,2043,1744,23,20,3.26,11.88,0
154,2017-11-17 23:10:20,3,0,0,47,2044,1737,23,20,20.05,12.26,0
155,2017-11-17 23:10:21,3,0,0,47,2020,1733,23,20,9.53,11.27,0
156,2017-11-17 23:10:22,3,0,0,47,1967,1733,23,20,12.26,9.09,0
157,2017-11-17 23:10:23,3,0,0,47,1941,1731,23,20,4.77,8.54,0
158,2017-11-17 23:10:24,3,0,0,47,1925,1730,23,20,10.07,9.31,0
159,2017-11-17 23:10:25,3,0,0,47,1907,1731,23,20,5.12,9.34,0
160,2017-11-17 23:10:26,3,0,0,47,1927,1736,23,20,-15.02,12.04,0
161,2017-11-17 23:10:27,3,0,0,47,1981,1746,23,20,7.43,10.07,0
162,2017-11-17 23:10:28,3,0,0,47,2076,1760,23,20,12.17,9.47,0
163,2017-11-17 23:10:29,3,0,0,47,2059,1771,23,20,5.92,11.12,0
164,2017-11-17 23:10:30,3,0,0,47,2050,1770,23,20,-0.21,12.11,0
165,2017-11-17 23:10:31,3,0,0,47,2048,1770,23,20,4.18,11.11,0
166,2017-11-17 23:10:32,3,0,0,47,2052,1773,23,20,-14.48,12.68,0
167,2017-11-17 23:10:33,3,0,0,47,2053,1774,23,20,0.04,12.37,0
168,2017-11-17 23:10:34,3,0,0,47,2061,1772,23,20,4.28,11.82,0
169,2017-11-17 23:10:35,3,0,0,47,2051,1778,23,20,10.47,12.34,0
170,2017-11-17 23:10:36,3,0,0,47,2041,1767,23,20,-7.66,12.96,0
171,2017-11-17 23:10:37,3,0,0,47,2037,1755,23,20,-6.54,11.57,0
172,2017-11-17 23:10:38,3,0,0,47,2040,1745,23,20,14.61,12.99,0
173,2017-11-17 23:10:39,3,0,0,47,2050,1737,23,20,-6.28,11.33,0
174,2017-11-17 23:10:40,3,0,0,47,2036,1732,23,20,4.4,11.93,0
175,2017-11-17 23:10:41,3,0,0,47,2056,1740,23,20,2.96,13.55,0
176,2017-11-17 23:10:42,3,0,0,47,2051,1740,23,20,-1.21,12.03,0
177,2017-11-17 23:10:43,3,0,0,47,2067,1749,23,20,0.3,12.52,0
178,2017-11-17 23:10:44,3,0,0,47,2043,1748,23,20,-9.41,12.1,0
179,2017-11-17 23:10:45,3,0,0,47,2076,1760,23,20,-4.58,10.29,0
180,2017-11-17 23:10:46,3,0,0,47,2037,1754,23,20,-12.24,10.3,0
181,2017-11-17 23:10:47,3,0,0,47,2055,1754,23,20,-15.72,9.71,0
182,2017-11-17 23:10:48,3,0,0,47,2056,1756,23,20,-7.43,11.07,0
183,2017-11-17 23:10:49,3,0,0,47,2059,1759,23,20,-3.05,12.57,0
184,2017-11-17 23:10:50,3,0,0,47,2045,1757,23,20,9.19,12.83,0
185,2017-11-17 23:10:51,3,0,0,47,2057,1762,23,20,-1.15,12.06,0
186,2017-11-17 23:10:52,3,0,0,47,2055,1763,23,20,6.68,12.57,0
187,2017-11-17 23:10:53,3,0,0,47,2048,1754,23,20,9.47,10.0,0
188,2017-11-17 23:10:54,3,0,0,47,2051,1752,23,20,8.16,11.52,0
189,2017-11-17 23:10:55,3,0,0,47,2060,1756,23,20,-0.93,11.96,0
190,2017-11-17 23:10:56,3,0,0,47,2058,1755,23,20,13.76,13.5,0
191,2017-11-17 23:10:57,3,0,0,47,2052,1755,23,20,-3.63,13.23,0
192,2017-11-17 23:10:58,3,0,0,47,2077,1768,23,20,2.36,12.81,0
193,2017-11-17 23:10:59,3,0,0,47,2056,1772,23,20,8.01,12.66,0
194,2017-11-17 23:11:00,3,0,0,47,2057,1771,23,20,16.18,11.95,0
195,2017-11-17 23:11:01,3,0,0,47,2037,1766,23,20,1.38,12.86,0
196,2017-11-17 23:11:02,3,0,0,47,2067,1763,23,20,1.33,12.55,0
197,2017-11-17 23:11:03,3,0,0,47,2048,1758,23,20,-7.36,11.91,0
198,2017-11-17 23:11:04,3,0,0,47,2067,1766,23,20,1.55,12.59,0
199,2017-11-17 23:11:05,3,0,0,47,2070,1783,23,20,0.9,12.15,0
200,2017-11-17 23:11:06,3,0,0,47,2053,1783,23,20,-23.0,11.7,0
201,2017-11-17 23:11:07,3,0,0,47,2027,1771,23,20,6.05,11.21,0
202,2017-11-17 23:11:08,3,0,0,47,2035,1754,23,20,-34.79,12.07,0
203,2017-11-17 23:11:09,3,0,0,47,2018,1732,23,20,-30.48,9.68,0
204,2017-11-17 23:11:10,3,0,0,47,2019,1710,23,20,6.82,9.82,0
205,2017-11-17 23:11:11,3,0,0,47,1911,1704,23,20,-5.61,10.27,0
206,2017-11-17 23:11:12,3,0,0,47,1858,1720,23,20,0.77,13.19,0
207,2017-11-17 23:11:13,3,0,0,47,1946,1735,23,20,-2.25,11.46,0
208,2017-11-17 23:11:14,3,0,0,47,2060,1748,23,20,-14.15,11.01,0
209,2017-11-17 23:11:15,3,0,0,47,2067,1757,23,20,9.19,10.38,0
210,2017-11-17 23:11:16,3,0,0,47,2027,1748,23,20,1.18,13.56,0
211,2017-11-17 23:11:17,3,0,0,47,2044,1730,23,20,9.67,13.45,0
212,2017-11-17 23:11:18,3,0,0,47,2006,1723,23,20,13.65,12.33,0
213,2017-11-17 23:11:19,3,0,0,47,1922,1724,23,20,-7.48,13.72,0
214,2017-11-17 23:11:20,3,0,0,47,1920,1728,23,20,-5.55,11.71,0
215,2017-11-17 23:11:21,3,0,0,47,1996,1744,23,20,-4.25,10.64,0
216,2017-11-17 23:11:22,3,0,0,47,2075,1755,23,20,2.14,11.56,0
217,2017-11-17 23:11:23,3,0,0,47,2051,1752,23,20,16.06,12.04,0
218,2017-11-17 23:11:24,3,0,0,47,2049,1749,23,20,-5.61,11.84,0
219,2017-11-17 23:11:25,3,0,0,47,2062,1754,23,20,9.51,12.64,0
220,2017-11-17 23:11:26,3,0,0,47,2069,1767,23,20,13.82,12.11,0
221,2017-11-17 23:11:27,3,0,0,47,2047,1769,23,20,25.38,12.0,0
222,2017-11-17 23:11:28,3,0,0,47,2052,1772,23,20,7.99,13.84,0
223,2017-11-17 23:11:29,3,0,0,47,2053,1773,23,20,4.87,14.34,0
224,2017-11-17 23:11:30,3,0,0,47,2018,1750,23,20,-9.9,14.37,0
225,2017-11-17 23:11:31,3,0,0,47,2051,1745,23,20,4.9,14.77,0
226,2017-11-17 23:11:32,3,0,0,47,2060,1750,23,20,16.56,11.94,0
227,2017-11-17 23:11:33,3,0,0,47,2070,1756,23,20,11.45,13.87,0
228,2017-11-17 23:11:34,3,0,0,47,2045,1764,23,20,0.16,13.61,0
229,2017-11-17 23:11:35,3,0,0,47,2076,1785,23,20,7.26,15.19,0
230,2017-11-17 23:11:36,3,0,0,47,2065,1792,23,20,12.51,14.82,0
231,2017-11-17 23:11:37,3,0,0,47,2044,1795,23,20,-6.04,15.25,0
232,2017-11-17 23:11:38,3,0,0,47,2043,1794,23,20,3.2,12.72,0
233,2017-11-17 23:11:39,3,0,0,47,2029,1778,23,20,-6.71,14.64,0
234,2017-11-17 23:11:40,3,0,0,47,2030,1764,23,20,-0.12,13.04,0
235,2017-11-17 23:11:41,3,0,0,47,2042,1755,23,20,6.93,12.64,0
236,2017-11-17 23:11:42,3,0,0,47,2052,1751,23,20,4.09,12.24,0
237,2017-11-17 23:11:43,3,0,0,47,2042,1743,23,20,-4.64,12.08,0
238,2017-11-17 23:11:44,3,0,0,47,2045,1736,23,20,0.55,11.87,0
239,2017-11-17 23:11:45,3,0,0,47,2057,1732,23,20,-0.33,11.07,0
240,2017-11-17 23:11:46,3,0,0,47,2042,1720,23,20,-1.87,11.25,0
241,2017-11-17 23:11:47,3,0,0,47,2012,1715,23,20,-8.42,9.76,0
242,2017-11-17 23:11:48,3,0,0,47,1930,1714,23,20,2.69,11.24,0
243,2017-11-17 23:11:49,3,0,0,47,1941,1732,23,20,-5.5,12.99,0
244,2017-11-17 23:11:50,3,0,0,47,2026,1743,23,20,-1.82,12.88,0
245,2017-11-17 23:11:51,3,0,0,47,2080,1761,23,20,-12.38,14.2,0
246,2017-11-17 23:11:52,3,0,0,47,2064,1775,23,20,-8.02,12.14,0
247,2017-11-17 23:11:53,3,0,0,47,2057,1777,23,20,-9.52,12.1,0
248,2017-11-17 23:11:54,3,0,0,47,2016,1761,23,20,-16.86,12.91,0
249,2017-11-17 23:11:55,3,0,0,47,2035,1750,23,20,-13.19,13.2,0
250,2017-11-17 23:11:56,3,0,0,47,2030,1741,23,20,-17.93,12.47,0
251,2017-11-17 23:11:57,3,0,0,47,2037,1728,23,20,-22.5,13.51,0
252,2017-11-17 23:11:58,3,0,0,47,2043,1724,23,20,-12.2,12.99,0
253,2017-11-17 23:11:59,3,0,0,47,1989,1727,23,20,-19.31,12.63,0
254,2017-11-17 23:12:00,3,0,0,47,1969,1726,23,20,-20.3,12.47,0
255,2017-11-17 23:12:01,3,0,0,47,1965,1731,23,20,-30.0,12.64,0
256,2017-11-17 23:12:02,3,0,0,47,2001,1737,23,20,-23.34,11.52,0
257,2017-11-17 23:12:03,3,0,0,47,2012,1740,23,20,-15.63,11.64,0
258,2017-11-17 23:12:04,3,0,0,47,2016,1732,23,20,-19.72,10.78,0
259,2017-11-17 23:12:05,3,0,0,47,1977,1737,23,20,-31.7,11.04,0
260,2017-11-17 23:12:06,3,0,0,47,1995,1739,23,20,5.11,8.52,0
261,2017-11-17 23:12:07,3,0,0,47,2012,1743,23,20,-6.13,9.38,0
262,2017-11-17 23:12:08,3,0,0,47,2036,1742,23,20,-20.95,10.47,0
263,2017-11-17 23:12:09,3,0,0,47,2065,1754,23,20,-17.39,8.37,0
264,2017-11-17 23:12:10,3,0,0,47,2061,1756,23,20,-26.01,10.29,0
265,2017-11-17 23:12:11,3,0,0,47,2044,1750,23,20,-30.48,12.03,0
266,2017-11-17 23:12:12,3,0,0,47,2057,1755,23,20,-11.72,11.43,0
267,2017-11-17 23:12:13,3,0,0,47,2051,1754,23,20,-2.17,11.24,0
268,2017-11-17 23:12:14,3,0,0,47,2064,1756,23,20,-32.51,11.21,0
269,2017-11-17 23:12:15,3,0,0,47,2049,1759,23,20,-11.74,9.66,0
270,2017-11-17 23:12:16,3,0,0,47,2072,1770,23,20,-32.72,11.35,0
271,2017-11-17 23:12:17,3,0,0,47,2046,1764,23,20,-32.14,10.08,0
272,2017-11-17 23:12:18,3,0,0,47,2046,1764,23,20,-28.12,11.92,0
273,2017-11-17 23:12:19,3,1,0,46,2065,1770,22,20,-36.43,12.7,0
274,2017-11-17 23:12:20,3,1,0,46,2034,1771,22,20,-8.71,12.96,0
275,2017-11-17 23:12:21,3,1,0,46,2050,1778,22,20,-21.86,12.79,0
276,2017-11-17 23:12:22,3,1,0,46,2057,1777,22,20,-23.11,12.63,0
277,2017-11-17 23:12:23,3,1,0,45,2046,1774,21,20,-2.91,13.76,0
278,2017-11-17 23:12:24,3,1,0,45,2035,1766,21,20,-19.82,13.7,0
279,2017-11-17 23:12:25,3,1,0,45,2051,1760,21,20,-9.72,11.9,0
280,2017-11-17 23:12:26,3,1,0,44,2036,1755,20,20,-0.43,10.54,0
281,2017-11-17 23:12:27,3,1,0,44,2048,1748,20,20,-17.99,10.4,0
282,2017-11-17 23:12:28,3,1,0,44,2054,1749,20,20,-14.27,11.35,0
283,2017-11-17 23:12:29,3,1,0,43,2063,1754,19,20,-37.09,11.31,0
284,2017-11-17 23:12:30,3,1,0,43,2047,1754,19,20,-7.3,9.07,0
285,2017-11-17 23:12:31,3,1,0,43,2055,1745,19,20,-21.39,9.81,0
286,2017-11-17 23:12:32,3,1,0,42,2057,1742,18,20,0.22,10.83,0
287,2017-11-17 23:12:33,3,1,0,42,2039,1731,18,20,-27.5,11.01,0
288,2017-11-17 23:12:34,3,1,0,42,2023,1714,18,20,-21.59,13.66,0
289,2017-11-17 23:12:35,3,1,0,41,1846,1707,17,20,-10.38,13.61,0
290,2017-11-17 23:12:36,3,1,0,41,1807,1714,17,20,-26.62,14.47,0
291,2017-11-17 23:12:37,3,1,0,41,1793,1719,17,20,-29.12,12.09,0
292,2017-11-17 23:12:38,3,1,0,41,1912,1732,17,20,-20.4,11.71,0
293,2017-11-17 23:12:39,3,1,0,40,2008,1743,16,20,-25.69,10.71,0
294,2017-11-17 23:12:40,3,1,0,40,2052,1740,16,20,-34.99,9.18,0
295,2017-11-17 23:12:41,3,1,0,40,2037,1735,16,20,-30.31,9.3,0
296,2017-11-17 23:12:42,3,1,0,39,1997,1734,15,20,-0.83,7.53,0
297,2017-11-17 23:12:43,3,1,0,39,1917,1726,15,20,-17.99,9.07,0
298,2017-11-17 23:12:44,3,1,0,39,1900,1727,15,20,-3.46,10.71,0
299,2017-11-17 23:12:45,3,1,0,39,1889,1734,15,20,-15.61,9.38,0
300,2017-11-17 23:12:46,3,1,0,38,1939,1740,14,20,-10.67,9.81,0
301,2017-11-17 23:12:47,3,1,0,76,2043,1753,52,20,-18.2,9.16,0
302,2017-11-17 23:12:48,3,1,0,38,2057,1761,14,20,6.66,10.38,0
303,2017-11-17 23:12:49,3,1,0,37,2055,1768,13,20,6.37,12.19,0
304,2017-11-17 23:12:50,3,1,0,37,2034,1764,13,20,1.28,11.22,0
305,2017-11-17 23:12:51,3,0,0,37,2052,1753,13,20,19.48,11.99,0
306,2017-11-17 23:12:52,3,0,0,37,2039,1748,13,20,-3.4,9.38,0
307,2017-11-17 23:12:53,3,0,0,37,2041,1739,13,20,14.77,10.91,0
308,2017-11-17 23:12:54,3,0,0,37,2023,1727,13,20,20.85,13.6,0
309,2017-11-17 23:12:55,3,0,0,37,1938,1724,13,20,14.99,12.04,0
310,2017-11-17 23:12:56,3,0,0,37,1871,1727,13,20,17.1,11.48,0
311,2017-11-17 23:12:57,3,0,0,37,1875,1724,13,20,29.17,12.74,0
312,2017-11-17 23:12:58,3,0,0,37,1888,1727,13,20,7.67,10.69,0
313,2017-11-17 23:12:59,3,0,0,37,1871,1729,13,20,12.55,10.66,0
314,2017-11-17 23:13:00,3,0,0,37,1848,1725,13,20,4.46,9.76,0
315,2017-11-17 23:13:01,3,0,0,37,1807,1717,13,20,-4.23,9.16,0
