,real_time,WT_Runcode,bYawCCW_RemCOM,bYawCW_RemCOM,iCableTwistTotal,iGenPower,iGenSpeed,iNacellePositionTotal,iTurbineOperationMode,iVaneDiiection,iWindSpeed,iYPLevel
559,2017-11-15 01:45:23,2,1,0,26,0,1034,19,18,21.65,2.31,0
560,2017-11-15 01:45:24,2,1,0,25,0,1031,18,18,20.19,2.41,0
561,2017-11-15 01:45:25,2,1,0,25,0,1033,18,18,7.54,2.26,0
562,2017-11-15 01:45:26,2,1,0,25,0,1033,18,18,22.07,1.96,0
563,2017-11-15 01:45:27,2,1,0,24,0,1034,17,18,9.35,1.86,0
564,2017-11-15 01:45:28,2,1,0,24,0,1034,17,18,2.92,1.91,0
565,2017-11-15 01:45:29,2,1,0,24,0,1031,17,18,19.69,2.01,0
566,2017-11-15 01:45:30,2,1,0,24,0,1036,17,18,18.02,2.06,0
567,2017-11-15 01:45:31,2,1,0,23,0,1034,16,18,-3.04,2.06,0
568,2017-11-15 01:45:32,2,1,0,23,0,1034,16,18,13.6,2.26,0
569,2017-11-15 01:45:33,2,1,0,22,0,1036,15,18,24.54,2.16,0
570,2017-11-15 01:45:34,2,1,0,22,0,1036,15,18,31.22,2.76,0
571,2017-11-15 01:45:35,2,1,0,22,0,1037,15,18,34.03,3.11,0
572,2017-11-15 01:45:36,2,1,0,22,0,1035,15,18,31.88,3.16,0
573,2017-11-15 01:45:37,2,1,0,21,0,1038,14,18,24.37,3.26,0
574,2017-11-15 01:45:38,2,1,0,21,0,1036,14,18,23.36,3.15,0
575,2017-11-15 01:45:39,2,1,0,21,0,1035,14,18,23.89,2.94,0
576,2017-11-15 01:45:40,2,1,0,20,0,1039,13,18,30.84,2.86,0
577,2017-11-15 01:45:41,2,1,0,20,0,1039,13,18,21.34,3.38,0
578,2017-11-15 01:45:42,2,1,0,20,0,1038,13,18,30.76,3.3,0
579,2017-11-15 01:45:43,2,1,0,20,0,1039,13,18,14.65,3.05,0
580,2017-11-15 01:45:44,2,1,0,19,0,1038,12,18,8.33,3.07,0
581,2017-11-15 01:45:45,2,1,0,19,0,1040,12,18,27.2,2.96,0
582,2017-11-15 01:45:46,2,1,0,19,0,1039,12,18,37.58,2.92,0
583,2017-11-15 01:45:47,2,0,0,19,0,1040,12,18,14.83,2.97,0
584,2017-11-15 01:45:48,2,0,0,19,0,1041,12,18,20.01,3.2,0
585,2017-11-15 01:45:49,2,0,0,19,0,1042,12,18,21.07,3.05,0
586,2017-11-15 01:45:50,2,0,0,19,0,1044,12,18,8.42,3.25,0
587,2017-11-15 01:45:51,2,0,0,19,0,1042,12,18,2.83,3.7,0
588,2017-11-15 01:45:52,2,0,0,19,0,1045,12,18,0.83,3.24,0
589,2017-11-15 01:45:53,2,0,0,19,0,1045,12,18,12.33,2.86,0
590,2017-11-15 01:45:54,2,0,0,19,0,1047,12,18,-2.91,3.2,0
591,2017-11-15 01:45:55,2,0,0,19,0,1050,12,18,-1.41,2.9,0
592,2017-11-15 01:45:56,2,0,0,19,0,1050,12,18,4.19,2.56,0
593,2017-11-15 01:45:57,2,0,0,19,0,1052,12,18,-10.99,2.51,0
594,2017-11-15 01:45:58,2,0,0,19,0,1053,12,18,3.49,3.05,0
595,2017-11-15 01:45:59,2,0,0,19,0,1054,12,18,-4.96,3.28,0
596,2017-11-15 01:46:00,2,0,0,19,0,1056,12,18,24.73,2.89,0
597,2017-11-15 01:46:01,2,0,0,19,0,1057,12,18,-5.76,2.95,0
598,2017-11-15 01:46:02,2,0,0,19,0,1060,12,18,-25.6,2.81,0
599,2017-11-15 01:46:03,2,0,0,19,0,1061,12,18,29.27,2.81,0
600,2017-11-15 01:46:04,2,0,0,19,0,1062,12,18,-6.99,2.8,0
601,2017-11-15 01:46:05,2,0,0,19,0,1064,12,18,14.7,2.7,0
602,2017-11-15 01:46:06,2,0,0,19,0,1065,12,18,2.27,3.01,0
