,real_time,giWecRunContion,grCurrentVibrationY_PCH,grCurrentVibrationZ_PCH,grGenPowerForProcess,grGenSpeedForProcess,grWindSpeed
0,2017-11-15 04:57:31,9,0.0,-0.03,0.0,0.6,1.92
1,2017-11-15 04:57:32,9,0.0,-0.02,0.0,0.4,1.59
2,2017-11-15 04:57:33,9,0.0,-0.01,0.0,0.2,1.62
3,2017-11-15 04:57:34,9,0.0,0.0,0.0,0.3,1.74
4,2017-11-15 04:57:35,9,0.0,0.01,0.0,0.2,1.84
5,2017-11-15 04:57:36,9,0.0,-0.02,0.0,0.1,1.56
6,2017-11-15 04:57:37,9,0.0,0.02,0.0,0.0,1.76
7,2017-11-15 04:57:38,9,0.0,-0.01,0.0,0.0,1.8
8,2017-11-15 04:57:39,9,0.0,0.01,0.0,0.0,1.73
9,2017-11-15 04:57:40,9,0.0,0.0,0.0,0.0,1.56
10,2017-11-15 04:57:41,9,0.0,-0.01,0.0,0.0,1.58
11,2017-11-15 04:57:42,9,0.0,-0.01,0.0,0.0,1.59
12,2017-11-15 04:57:43,9,0.0,0.0,0.0,0.0,1.47
13,2017-11-15 04:57:44,9,0.0,-0.03,0.0,0.0,1.54
14,2017-11-15 04:57:45,9,0.0,0.0,0.0,0.3,1.32
15,2017-11-15 04:57:46,9,0.0,-0.01,0.0,0.4,1.33
16,2017-11-15 04:57:47,9,0.0,-0.01,0.0,0.6,1.37
17,2017-11-15 04:57:48,9,0.0,-0.01,0.0,0.7,1.39
18,2017-11-15 04:57:49,9,0.0,-0.02,0.0,0.8,1.46
19,2017-11-15 04:57:50,9,0.0,-0.01,0.0,1.0,1.37
20,2017-11-15 04:57:51,9,0.0,0.02,0.0,0.7,1.35
21,2017-11-15 04:57:52,9,0.0,-0.02,0.0,0.6,1.24
22,2017-11-15 04:57:53,9,0.0,0.01,0.0,0.9,1.21
23,2017-11-15 04:57:54,9,0.0,-0.01,0.0,0.9,1.28
24,2017-11-15 04:57:55,9,0.0,-0.01,0.0,1.3,1.25
25,2017-11-15 04:57:56,9,0.0,-0.01,0.0,1.5,1.11
26,2017-11-15 04:57:57,9,0.0,-0.01,0.0,2.1,1.44
27,2017-11-15 04:57:58,9,0.0,0.01,0.0,2.5,1.44
28,2017-11-15 04:57:59,9,0.0,-0.01,0.0,2.5,1.39
29,2017-11-15 04:58:00,9,0.0,0.0,0.0,2.8,1.39
30,2017-11-15 04:58:01,9,0.0,0.01,0.0,3.2,1.55
31,2017-11-15 04:58:02,9,0.0,0.0,0.0,3.2,1.47
32,2017-11-15 04:58:03,9,0.0,-0.01,0.0,3.8,1.17
33,2017-11-15 04:58:04,9,0.0,0.0,0.0,3.9,1.24
34,2017-11-15 04:58:05,9,0.0,0.0,0.0,3.9,1.44
35,2017-11-15 04:58:06,9,0.0,-0.01,0.0,4.2,1.44
36,2017-11-15 04:58:07,9,0.0,-0.01,0.0,4.2,1.47
37,2017-11-15 04:58:08,9,0.0,-0.01,0.0,4.4,1.74
38,2017-11-15 04:58:09,9,0.0,-0.01,0.0,4.5,2.05
39,2017-11-15 04:58:10,9,0.0,-0.01,0.0,4.5,2.16
40,2017-11-15 04:58:11,9,0.0,0.0,0.0,4.8,2.11
41,2017-11-15 04:58:12,9,0.0,0.0,0.0,4.7,1.95
42,2017-11-15 04:58:13,9,0.0,-0.02,0.0,4.6,1.98
43,2017-11-15 04:58:14,9,0.0,-0.03,0.0,4.6,1.92
44,2017-11-15 04:58:15,9,0.0,-0.01,0.0,4.5,1.84
45,2017-11-15 04:58:16,9,0.0,-0.03,0.0,4.2,1.67
46,2017-11-15 04:58:18,9,0.0,-0.01,0.0,3.7,1.55
47,2017-11-15 04:58:19,9,0.0,-0.03,0.0,3.5,1.44
48,2017-11-15 04:58:20,9,0.0,0.0,0.0,3.2,1.17
49,2017-11-15 04:58:21,9,0.0,-0.03,0.0,3.0,1.26
50,2017-11-15 04:58:22,9,0.0,0.0,0.0,3.1,1.21
51,2017-11-15 04:58:23,9,0.0,-0.01,0.0,2.9,1.26
52,2017-11-15 04:58:24,9,0.0,-0.02,0.0,2.7,1.3
53,2017-11-15 04:58:25,9,0.0,-0.02,0.0,2.9,1.29
54,2017-11-15 04:58:26,9,0.0,-0.02,0.0,2.7,1.26
55,2017-11-15 04:58:27,9,0.0,-0.01,0.0,2.7,1.33
56,2017-11-15 04:58:28,9,0.0,-0.01,0.0,2.7,1.3
57,2017-11-15 04:58:29,9,0.0,-0.01,0.0,2.4,1.32
58,2017-11-15 04:58:30,9,0.0,0.0,0.0,2.5,1.39
59,2017-11-15 04:58:31,9,0.0,-0.01,0.0,2.3,1.47
60,2017-11-15 04:58:32,9,0.0,-0.01,0.0,2.1,1.4
61,2017-11-15 04:58:33,9,0.0,-0.01,0.0,2.0,1.35
62,2017-11-15 04:58:34,9,0.0,-0.01,0.0,1.8,1.32
63,2017-11-15 04:58:35,9,0.0,-0.03,0.0,1.6,1.35
64,2017-11-15 04:58:36,9,0.0,0.0,0.0,1.7,1.29
65,2017-11-15 04:58:37,9,0.0,-0.02,0.0,1.2,1.33
66,2017-11-15 04:58:38,9,0.0,-0.01,0.0,1.4,1.46
67,2017-11-15 04:58:39,9,0.0,0.0,0.0,1.3,1.44
68,2017-11-15 04:58:40,9,0.0,0.0,0.0,1.2,1.48
69,2017-11-15 04:58:41,9,0.0,-0.01,0.0,1.4,1.47
70,2017-11-15 04:58:42,9,0.0,0.0,0.0,1.2,1.48
71,2017-11-15 04:58:43,9,0.0,-0.02,0.0,1.1,1.46
72,2017-11-15 04:58:44,9,0.0,0.02,0.0,1.0,1.47
73,2017-11-15 04:58:45,9,0.0,-0.01,0.0,0.8,1.33
74,2017-11-15 04:58:46,9,0.0,0.0,0.0,0.7,1.28
75,2017-11-15 04:58:47,9,0.0,-0.02,0.0,0.5,1.46
76,2017-11-15 04:58:48,9,0.0,0.0,0.0,0.4,1.46
77,2017-11-15 04:58:49,9,0.0,0.02,0.0,0.5,1.55
78,2017-11-15 04:58:50,9,0.0,-0.01,0.0,0.3,1.56
79,2017-11-15 04:58:51,9,0.0,-0.02,0.0,0.3,1.47
80,2017-11-15 04:58:52,9,0.0,0.02,0.0,0.2,1.37
81,2017-11-15 04:58:53,9,0.0,-0.01,0.0,0.1,1.32
82,2017-11-15 04:58:54,9,0.0,-0.01,0.0,0.3,1.29
83,2017-11-15 04:58:55,9,0.0,-0.01,0.0,0.3,1.54
84,2017-11-15 04:58:56,9,0.0,0.0,0.0,0.5,1.56
85,2017-11-15 04:58:57,9,0.0,-0.01,0.0,0.6,1.55
86,2017-11-15 04:58:58,9,0.0,-0.02,0.0,0.7,1.66
87,2017-11-15 04:58:59,9,0.0,-0.03,0.0,0.9,1.59
88,2017-11-15 04:59:00,9,0.0,-0.01,0.0,1.3,1.54
89,2017-11-15 04:59:01,9,0.0,-0.02,0.0,1.4,1.62
