,real_time,giWecRunContion,grCurrentVibrationY_PCH,grCurrentVibrationZ_PCH,grGenPowerForProcess,grGenSpeedForProcess,grWindSpeed
0,2017-11-15 13:38:22,2,0.0,-0.06,0.0,1003.9,0.71
1,2017-11-15 13:38:23,2,0.0,-0.02,0.0,1003.1,0.67
2,2017-11-15 13:38:24,2,0.0,0.0,0.0,1004.1,0.81
3,2017-11-15 13:38:25,2,0.0,-0.07,0.0,1003.1,0.71
4,2017-11-15 13:38:26,2,0.0,-0.01,0.0,1002.8,0.74
5,2017-11-15 13:38:27,2,0.0,0.0,0.0,1002.8,0.82
6,2017-11-15 13:38:28,2,0.0,-0.05,0.0,1000.4,0.77
7,2017-11-15 13:38:29,2,0.0,0.0,0.0,1001.4,0.82
8,2017-11-15 13:38:30,2,0.0,0.0,0.0,1002.4,0.74
9,2017-11-15 13:38:31,2,0.0,-0.07,0.0,999.7,1.02
10,2017-11-15 13:38:32,2,0.0,-0.07,0.0,1001.0,1.37
11,2017-11-15 13:38:33,2,0.0,-0.03,0.0,999.7,1.58
12,2017-11-15 13:38:34,2,0.0,-0.05,0.0,999.4,1.81
13,2017-11-15 13:38:35,2,0.0,-0.01,0.0,998.2,2.03
14,2017-11-15 13:38:36,2,0.0,-0.03,0.0,998.9,2.5
15,2017-11-15 13:38:37,2,0.0,-0.06,0.0,997.9,2.98
16,2017-11-15 13:38:38,2,0.0,-0.06,0.0,998.4,2.99
17,2017-11-15 13:38:39,2,0.0,0.0,0.0,997.3,2.87
18,2017-11-15 13:38:40,2,0.0,-0.05,0.0,996.9,2.98
19,2017-11-15 13:38:41,2,0.0,-0.03,0.0,995.7,3.06
20,2017-11-15 13:38:42,2,0.0,0.0,0.0,996.6,3.28
21,2017-11-15 13:38:43,2,0.0,-0.02,0.0,996.4,3.38
22,2017-11-15 13:38:44,2,0.0,0.0,0.0,995.8,3.64
23,2017-11-15 13:38:45,2,0.0,-0.07,0.0,996.5,3.96
24,2017-11-15 13:38:46,2,0.0,-0.03,0.0,995.4,4.02
25,2017-11-15 13:38:47,2,0.0,0.02,0.0,995.3,3.89
26,2017-11-15 13:38:48,2,0.0,-0.01,0.0,995.9,4.05
27,2017-11-15 13:38:49,2,0.0,-0.03,0.0,995.9,4.09
28,2017-11-15 13:38:50,2,0.0,-0.01,0.0,997.1,4.12
29,2017-11-15 13:38:51,2,0.0,0.01,0.0,997.0,3.93
30,2017-11-15 13:38:52,2,0.0,-0.01,0.0,997.8,3.85
31,2017-11-15 13:38:53,2,0.0,0.02,0.0,997.0,3.7
32,2017-11-15 13:38:54,2,0.0,-0.03,0.0,997.9,3.5
33,2017-11-15 13:38:55,2,0.0,0.01,0.0,998.1,3.5
34,2017-11-15 13:38:56,2,0.0,0.01,0.0,998.3,3.5
35,2017-11-15 13:38:57,2,0.0,0.01,0.0,998.6,3.64
36,2017-11-15 13:38:58,2,0.0,0.01,0.0,999.0,3.83
37,2017-11-15 13:38:59,2,0.0,0.03,0.0,997.5,3.54
38,2017-11-15 13:39:00,2,0.0,0.01,0.0,998.2,3.54
