,real_time,giWecRunContion,grCurrentVibrationY_PCH,grCurrentVibrationZ_PCH,grGenPowerForProcess,grGenSpeedForProcess,grWindSpeed
0,2017-11-15 09:18:31,3,0.0,-0.01,20.0,993.8,2.61
1,2017-11-15 09:18:32,3,0.0,0.03,21.0,993.8,2.33
2,2017-11-15 09:18:33,3,0.0,-0.02,17.6,993.5,2.29
3,2017-11-15 09:18:34,3,0.0,-0.05,19.1,993.3,2.36
4,2017-11-15 09:18:35,3,0.0,0.0,19.8,992.5,2.35
5,2017-11-15 09:18:36,3,0.0,0.0,20.4,991.9,2.33
6,2017-11-15 09:18:37,3,0.0,-0.02,17.7,992.1,2.38
7,2017-11-15 09:18:38,3,0.0,0.0,17.5,992.9,2.49
8,2017-11-15 09:18:39,3,0.0,-0.01,19.9,992.8,2.39
9,2017-11-15 09:18:40,3,0.0,0.0,16.8,992.1,2.2
10,2017-11-15 09:18:41,3,0.0,0.01,15.6,990.8,2.24
11,2017-11-15 09:18:42,3,0.0,-0.02,14.3,991.2,2.28
12,2017-11-15 09:18:43,3,0.0,-0.02,16.9,990.9,2.42
13,2017-11-15 09:18:44,3,0.0,0.02,15.0,991.3,2.66
14,2017-11-15 09:18:45,3,0.0,-0.01,17.1,990.9,2.72
15,2017-11-15 09:18:46,3,0.0,0.02,14.6,991.1,2.64
16,2017-11-15 09:18:47,3,0.0,-0.03,15.5,990.2,2.55
17,2017-11-15 09:18:48,3,0.0,-0.03,15.4,989.5,2.44
18,2017-11-15 09:18:49,3,0.0,-0.01,15.4,989.4,2.62
19,2017-11-15 09:18:50,3,0.0,0.0,13.4,990.2,2.73
20,2017-11-15 09:18:51,3,0.0,-0.01,13.4,990.1,2.57
21,2017-11-15 09:18:52,3,0.0,-0.01,13.8,989.8,2.64
22,2017-11-15 09:18:53,3,0.0,-0.01,16.2,988.4,2.49
23,2017-11-15 09:18:54,3,0.0,0.02,14.6,988.6,2.35
24,2017-11-15 09:18:55,3,0.0,-0.01,11.7,988.7,2.25
25,2017-11-15 09:18:56,3,0.0,-0.02,11.8,988.4,2.33
26,2017-11-15 09:18:58,3,0.0,0.0,13.1,988.6,2.55
27,2017-11-15 09:18:59,3,0.0,0.02,11.2,988.1,2.51
28,2017-11-15 09:19:00,3,0.0,-0.05,9.9,987.3,2.57
29,2017-11-15 09:19:01,3,0.0,-0.01,13.4,987.2,2.36
30,2017-11-15 09:19:02,3,0.0,-0.03,11.7,987.3,2.5
31,2017-11-15 09:19:04,3,0.0,-0.01,8.4,988.1,2.32
32,2017-11-15 09:19:05,3,0.0,0.0,10.1,987.8,2.33
33,2017-11-15 09:19:06,3,0.0,-0.03,12.1,987.1,2.28
34,2017-11-15 09:19:07,3,0.0,0.02,10.0,987.0,2.49
35,2017-11-15 09:19:08,3,0.0,0.0,8.6,987.7,2.35
36,2017-11-15 09:19:09,3,0.0,-0.02,10.5,987.8,2.28
37,2017-11-15 09:19:10,3,0.0,-0.02,13.5,988.3,2.66
38,2017-11-15 09:19:11,3,0.0,-0.01,14.6,988.4,2.57
39,2017-11-15 09:19:12,3,0.0,-0.01,14.3,988.1,2.53
40,2017-11-15 09:19:13,3,0.0,-0.02,11.4,987.5,2.36
41,2017-11-15 09:19:14,3,0.0,-0.02,10.9,987.0,2.39
42,2017-11-15 09:19:15,3,0.0,-0.01,13.1,987.7,2.39
43,2017-11-15 09:19:16,3,0.0,-0.01,12.8,988.1,2.38
44,2017-11-15 09:19:17,3,0.0,0.02,10.5,987.8,2.31
45,2017-11-15 09:19:18,3,0.0,-0.01,11.0,986.9,2.29
46,2017-11-15 09:19:19,3,0.0,-0.01,10.9,986.1,2.39
47,2017-11-15 09:19:20,3,0.0,0.03,7.9,986.1,2.28
48,2017-11-15 09:19:21,3,0.0,-0.07,11.8,986.3,2.24
49,2017-11-15 09:19:22,3,0.0,-0.03,7.8,986.6,2.28
50,2017-11-15 09:19:23,3,0.0,-0.02,9.8,986.5,2.28
51,2017-11-15 09:19:24,3,0.0,-0.05,6.9,986.2,2.09
52,2017-11-15 09:19:25,3,0.0,-0.01,11.6,985.4,2.07
53,2017-11-15 09:19:26,2,0.0,0.02,0.1,985.3,2.09
54,2017-11-15 09:19:27,2,0.0,-0.01,0.0,988.2,1.85
55,2017-11-15 09:19:28,2,0.0,0.01,0.0,991.0,1.87
56,2017-11-15 09:19:29,2,0.0,0.02,0.0,993.4,1.89
57,2017-11-15 09:19:30,2,0.0,-0.02,0.0,995.2,1.7
58,2017-11-15 09:19:31,2,0.0,-0.01,0.0,998.0,2.02
59,2017-11-15 09:19:32,2,0.0,-0.05,0.0,999.1,2.0
60,2017-11-15 09:19:33,2,0.0,0.0,0.0,1001.0,1.92
61,2017-11-15 09:19:34,2,0.0,-0.02,0.0,1004.0,1.91
62,2017-11-15 09:19:35,2,0.0,-0.05,0.0,1006.7,1.78
63,2017-11-15 09:19:36,2,0.0,-0.01,0.0,1009.6,1.65
64,2017-11-15 09:19:37,2,0.0,-0.03,0.0,1011.3,1.73
65,2017-11-15 09:19:38,2,0.0,-0.01,0.0,1012.4,1.73
66,2017-11-15 09:19:39,2,0.0,-0.02,0.0,1014.4,1.69
67,2017-11-15 09:19:40,2,0.0,0.01,0.0,1017.9,1.81
68,2017-11-15 09:19:41,2,0.0,0.0,0.0,1020.1,1.83
69,2017-11-15 09:19:42,2,0.0,0.0,0.0,1021.7,1.8
70,2017-11-15 09:19:43,2,0.0,-0.03,0.0,1023.7,1.78
71,2017-11-15 09:19:44,2,0.0,0.07,0.0,1024.3,1.8
72,2017-11-15 09:19:45,2,0.0,-0.02,0.0,1027.5,2.06
73,2017-11-15 09:19:46,2,0.0,-0.01,0.0,1028.2,2.16
74,2017-11-15 09:19:47,2,0.0,0.01,0.0,1033.1,1.91
75,2017-11-15 09:19:49,2,0.0,-0.02,0.0,1035.5,2.02
76,2017-11-15 09:19:50,2,0.0,-0.01,0.0,1036.6,2.0
77,2017-11-15 09:19:51,2,0.0,0.01,0.0,1040.0,1.84
78,2017-11-15 09:19:52,2,0.0,-0.03,0.0,1041.5,1.7
79,2017-11-15 09:19:53,2,0.0,-0.07,0.0,1043.6,1.81
80,2017-11-15 09:19:54,2,0.0,-0.02,0.0,1045.0,1.84
81,2017-11-15 09:19:55,2,0.0,-0.01,0.0,1047.2,1.88
82,2017-11-15 09:19:56,2,0.0,-0.02,0.0,1049.7,1.91
83,2017-11-15 09:19:57,2,0.0,-0.01,0.0,1051.2,1.92
84,2017-11-15 09:19:58,2,0.0,0.02,0.0,1053.0,2.11
85,2017-11-15 09:19:59,2,0.0,-0.06,0.0,1055.2,2.06
86,2017-11-15 09:20:00,2,0.0,-0.02,0.0,1058.7,2.25
87,2017-11-15 09:20:01,2,0.0,-0.02,0.0,1060.0,2.28
88,2017-11-15 09:20:02,2,0.0,0.01,0.0,1061.2,2.18
89,2017-11-15 09:20:03,2,0.0,-0.05,0.0,1062.7,2.18
90,2017-11-15 09:20:04,2,0.0,-0.02,0.0,1065.6,2.03
91,2017-11-15 09:20:05,2,0.0,-0.02,0.0,1067.2,2.07
92,2017-11-15 09:20:06,2,0.0,0.01,0.0,1069.3,2.35
93,2017-11-15 09:20:07,2,0.0,-0.05,0.0,1070.9,2.5
94,2017-11-15 09:20:08,2,0.0,-0.01,0.0,1073.0,2.65
95,2017-11-15 09:20:09,2,0.0,-0.05,0.0,1074.3,2.53
96,2017-11-15 09:20:10,2,0.0,0.02,0.0,1076.1,2.35
97,2017-11-15 09:20:11,2,0.0,-0.05,0.0,1078.1,2.24
98,2017-11-15 09:20:12,2,0.0,-0.05,0.0,1081.5,2.07
99,2017-11-15 09:20:13,2,0.0,0.02,0.0,1083.0,1.87
100,2017-11-15 09:20:14,2,0.0,-0.01,0.0,1084.1,1.78
101,2017-11-15 09:20:15,2,0.0,-0.07,0.0,1085.3,1.89
102,2017-11-15 09:20:16,2,0.0,-0.01,0.0,1089.6,1.81
103,2017-11-15 09:20:17,2,0.0,-0.01,0.0,1091.3,1.73
104,2017-11-15 09:20:18,2,0.0,0.0,0.0,1093.2,1.88
105,2017-11-15 09:20:19,2,0.0,0.01,0.0,1094.5,1.92
106,2017-11-15 09:20:20,2,0.0,-0.03,0.0,1095.3,1.91
107,2017-11-15 09:20:21,2,0.0,0.03,0.0,1098.7,1.92
108,2017-11-15 09:20:22,2,0.0,-0.01,0.0,1101.5,2.07
109,2017-11-15 09:20:23,2,0.0,0.03,0.0,1103.0,1.96
110,2017-11-15 09:20:24,2,0.0,0.01,0.0,1104.5,2.14
111,2017-11-15 09:20:25,2,0.0,0.01,0.0,1106.8,1.91
112,2017-11-15 09:20:26,2,0.0,0.0,0.0,1108.5,2.03
113,2017-11-15 09:20:27,2,0.0,-0.01,0.0,1109.6,2.07
114,2017-11-15 09:20:28,2,0.0,-0.03,0.0,1113.2,2.17
115,2017-11-15 09:20:30,2,0.0,-0.06,0.0,1116.6,2.06
116,2017-11-15 09:20:30,2,0.0,-0.06,0.0,1116.6,2.06
117,2017-11-15 09:20:32,2,0.0,-0.05,0.0,1119.3,2.0
118,2017-11-15 09:20:33,2,0.0,0.0,0.0,1122.6,1.83
119,2017-11-15 09:20:34,2,0.0,-0.02,0.0,1123.9,1.85
120,2017-11-15 09:20:35,2,0.0,0.01,0.0,1125.5,1.84
121,2017-11-15 09:20:36,2,0.0,-0.07,0.0,1127.0,1.84
122,2017-11-15 09:20:37,2,0.0,-0.03,0.0,1130.3,1.76
123,2017-11-15 09:20:38,2,0.0,0.02,0.0,1131.4,1.85
124,2017-11-15 09:20:39,2,0.0,-0.03,0.0,1133.5,1.67
125,2017-11-15 09:20:40,2,0.0,-0.07,0.0,1134.2,1.65
126,2017-11-15 09:20:41,2,0.0,-0.07,0.0,1137.6,1.84
127,2017-11-15 09:20:42,2,0.0,-0.02,0.0,1138.7,2.02
128,2017-11-15 09:20:43,2,0.0,-0.01,0.0,1140.4,1.92
129,2017-11-15 09:20:44,2,0.0,0.01,0.0,1141.1,1.91
130,2017-11-15 09:20:45,2,0.0,0.02,0.0,1144.6,1.84
131,2017-11-15 09:20:46,2,0.0,-0.05,0.0,1146.0,1.8
132,2017-11-15 09:20:47,2,0.0,-0.01,0.0,1146.5,1.76
133,2017-11-15 09:20:48,2,0.0,0.01,0.0,1147.3,2.0
134,2017-11-15 09:20:49,2,0.0,0.07,0.0,1150.3,2.0
135,2017-11-15 09:20:50,2,0.0,-0.08,0.0,1152.3,2.02
136,2017-11-15 09:20:51,2,0.0,0.0,0.0,1152.9,1.92
137,2017-11-15 09:20:52,2,0.0,-0.07,0.0,1154.2,1.95
138,2017-11-15 09:20:53,2,0.0,-0.02,0.0,1154.4,1.83
139,2017-11-15 09:20:54,2,0.0,-0.06,0.0,1155.6,1.89
