,real_time,giWecRunContion,grCurrentVibrationY_PCH,grCurrentVibrationZ_PCH,grGenPowerForProcess,grGenSpeedForProcess,grWindSpeed
0,2017-11-15 06:01:29,2,0.0,0.0,0.0,1115.5,2.28
1,2017-11-15 06:01:30,2,0.0,0.0,0.0,1117.4,2.18
2,2017-11-15 06:01:31,2,0.0,0.0,0.0,1116.8,1.98
3,2017-11-15 06:01:32,2,0.0,-0.01,0.0,1116.5,2.02
4,2017-11-15 06:01:33,2,0.0,0.02,0.0,1116.3,2.11
5,2017-11-15 06:01:34,2,0.0,-0.01,0.0,1116.4,1.96
6,2017-11-15 06:01:35,2,0.0,0.01,0.0,1117.5,1.91
7,2017-11-15 06:01:36,2,0.0,-0.02,0.0,1118.3,1.92
8,2017-11-15 06:01:37,2,0.0,-0.02,0.0,1118.4,1.81
9,2017-11-15 06:01:38,2,0.0,-0.02,0.0,1117.2,1.73
10,2017-11-15 06:01:39,2,0.0,0.01,0.0,1118.7,1.8
11,2017-11-15 06:01:40,2,0.0,-0.03,0.0,1117.8,1.98
12,2017-11-15 06:01:41,2,0.0,-0.05,0.0,1119.3,2.49
13,2017-11-15 06:01:42,2,0.0,0.02,0.0,1118.8,2.49
14,2017-11-15 06:01:43,2,0.0,0.0,0.0,1120.0,2.36
15,2017-11-15 06:01:45,2,0.0,0.0,0.0,1119.8,2.35
16,2017-11-15 06:01:46,2,0.0,0.0,0.0,1120.2,2.25
17,2017-11-15 06:01:47,2,0.0,0.0,0.0,1120.5,2.17
18,2017-11-15 06:01:48,2,0.0,0.03,0.0,1119.8,2.09
19,2017-11-15 06:01:49,2,0.0,-0.01,0.0,1120.9,2.18
20,2017-11-15 06:01:50,2,0.0,-0.01,0.0,1121.3,2.32
21,2017-11-15 06:01:51,2,0.0,-0.03,0.0,1120.2,2.24
22,2017-11-15 06:01:52,2,0.0,-0.02,0.0,1121.3,2.2
23,2017-11-15 06:01:53,2,0.0,-0.03,0.0,1121.9,2.09
24,2017-11-15 06:01:54,2,0.0,0.0,0.0,1122.1,2.24
25,2017-11-15 06:01:55,2,0.0,0.0,0.0,1121.0,2.25
26,2017-11-15 06:01:56,2,0.0,0.0,0.0,1122.7,2.29
27,2017-11-15 06:01:57,2,0.0,-0.02,0.0,1121.6,2.18
28,2017-11-15 06:01:58,2,0.0,-0.03,0.0,1122.8,2.06
29,2017-11-15 06:01:59,2,0.0,-0.02,0.0,1122.5,1.96
30,2017-11-15 06:02:00,2,0.0,0.0,0.0,1123.6,1.95
31,2017-11-15 06:02:01,2,0.0,-0.01,0.0,1122.2,1.96
32,2017-11-15 06:02:02,2,0.0,-0.01,0.0,1122.7,2.02
33,2017-11-15 06:02:03,2,0.0,0.03,0.0,1124.3,2.21
34,2017-11-15 06:02:04,2,0.0,-0.01,0.0,1124.3,2.25
35,2017-11-15 06:02:05,2,0.0,0.02,0.0,1123.5,2.24
36,2017-11-15 06:02:06,2,0.0,0.0,0.0,1123.7,2.05
37,2017-11-15 06:02:07,2,0.0,-0.02,0.0,1125.2,2.14
38,2017-11-15 06:02:08,2,0.0,-0.02,0.0,1123.7,2.2
39,2017-11-15 06:02:09,2,0.0,0.02,0.0,1125.3,2.02
40,2017-11-15 06:02:10,2,0.0,0.0,0.0,1125.4,1.88
41,2017-11-15 06:02:11,2,0.0,0.0,0.0,1125.4,1.73
42,2017-11-15 06:02:12,2,0.0,-0.01,0.0,1124.9,1.88
43,2017-11-15 06:02:13,2,0.0,-0.05,0.0,1126.5,2.21
44,2017-11-15 06:02:14,2,0.0,0.01,0.0,1125.8,2.33
45,2017-11-15 06:02:15,2,0.0,-0.01,0.0,1127.6,2.42
46,2017-11-15 06:02:16,2,0.0,0.01,0.0,1127.1,2.28
47,2017-11-15 06:02:17,2,0.0,0.01,0.0,1126.6,2.25
48,2017-11-15 06:02:18,2,0.0,0.0,0.0,1127.1,2.2
49,2017-11-15 06:02:19,2,0.0,-0.05,0.0,1128.1,1.96
50,2017-11-15 06:02:20,2,0.0,0.0,0.0,1128.8,2.09
51,2017-11-15 06:02:21,2,0.0,0.0,0.0,1128.3,2.16
52,2017-11-15 06:02:22,2,0.0,-0.02,0.0,1129.3,2.09
53,2017-11-15 06:02:23,2,0.0,-0.03,0.0,1127.9,2.11
54,2017-11-15 06:02:24,2,0.0,-0.01,0.0,1128.4,2.16
55,2017-11-15 06:02:25,2,0.0,0.01,0.0,1129.4,1.92
56,2017-11-15 06:02:26,2,0.0,0.01,0.0,1130.5,2.02
57,2017-11-15 06:02:27,2,0.0,-0.03,0.0,1129.7,2.03
58,2017-11-15 06:02:28,2,0.0,-0.01,0.0,1130.7,2.16
59,2017-11-15 06:02:29,2,0.0,0.0,0.0,1130.1,2.17
60,2017-11-15 06:02:30,2,0.0,-0.05,0.0,1130.4,2.14
61,2017-11-15 06:02:31,2,0.0,-0.02,0.0,1130.4,2.06
62,2017-11-15 06:02:32,2,0.0,0.01,0.0,1131.7,2.21
63,2017-11-15 06:02:33,2,0.0,-0.05,0.0,1131.8,2.24
64,2017-11-15 06:02:34,2,0.0,-0.03,0.0,1130.1,2.21
65,2017-11-15 06:02:35,2,0.0,0.03,0.0,1131.4,2.25
66,2017-11-15 06:02:36,2,0.0,-0.02,0.0,1131.8,2.38
67,2017-11-15 06:02:37,2,0.0,-0.03,0.0,1132.3,2.28
68,2017-11-15 06:02:38,2,0.0,0.01,0.0,1132.1,2.13
69,2017-11-15 06:02:39,2,0.0,0.01,0.0,1133.4,2.0
70,2017-11-15 06:02:40,2,0.0,0.0,0.0,1131.5,1.98
71,2017-11-15 06:02:41,2,0.0,0.0,0.0,1132.7,2.03
72,2017-11-15 06:02:42,2,0.0,0.01,0.0,1133.7,2.09
73,2017-11-15 06:02:43,2,0.0,-0.02,0.0,1134.1,2.13
74,2017-11-15 06:02:44,2,0.0,0.01,0.0,1133.5,2.13
75,2017-11-15 06:02:45,2,0.0,0.0,0.0,1133.3,2.24
76,2017-11-15 06:02:46,2,0.0,-0.03,0.0,1134.9,2.35
77,2017-11-15 06:02:47,2,0.0,-0.05,0.0,1134.2,2.42
78,2017-11-15 06:02:48,2,0.0,0.02,0.0,1135.1,2.31
79,2017-11-15 06:02:49,2,0.0,-0.01,0.0,1135.4,2.21
80,2017-11-15 06:02:50,2,0.0,0.0,0.0,1136.3,2.32
81,2017-11-15 06:02:51,2,0.0,0.01,0.0,1135.0,2.44
82,2017-11-15 06:02:52,2,0.0,-0.01,0.0,1136.3,2.53
83,2017-11-15 06:02:53,2,0.0,0.05,0.0,1136.1,2.42
84,2017-11-15 06:02:54,2,0.0,-0.02,0.0,1137.4,2.49
85,2017-11-15 06:02:55,2,0.0,0.01,0.0,1137.3,2.61
86,2017-11-15 06:02:56,2,0.0,-0.02,0.0,1136.5,2.55
87,2017-11-15 06:02:57,2,0.0,0.01,0.0,1137.7,2.39
88,2017-11-15 06:02:58,2,0.0,-0.06,0.0,1138.2,2.31
89,2017-11-15 06:02:59,2,0.0,0.03,0.0,1138.8,2.17
90,2017-11-15 06:03:00,2,0.0,-0.03,0.0,1139.5,2.05
91,2017-11-15 06:03:01,2,0.0,0.02,0.0,1140.1,2.13
92,2017-11-15 06:03:02,2,0.0,0.01,0.0,1139.0,2.31
93,2017-11-15 06:03:03,2,0.0,-0.02,0.0,1140.5,2.33
94,2017-11-15 06:03:04,2,0.0,-0.02,0.0,1140.0,2.53
95,2017-11-15 06:03:05,2,0.0,-0.02,0.0,1141.4,2.33
96,2017-11-15 06:03:06,2,0.0,0.03,0.0,1141.3,2.36
97,2017-11-15 06:03:07,2,0.0,-0.02,0.0,1142.2,2.24
98,2017-11-15 06:03:08,2,0.0,0.03,0.0,1141.1,2.17
99,2017-11-15 06:03:09,2,0.0,-0.03,0.0,1142.2,2.16
100,2017-11-15 06:03:10,2,0.0,0.02,0.0,1143.9,2.28
101,2017-11-15 06:03:11,2,0.0,-0.06,0.0,1143.6,2.53
102,2017-11-15 06:03:12,2,0.0,0.0,0.0,1143.2,2.44
103,2017-11-15 06:03:13,2,0.0,0.0,0.0,1143.9,2.38
104,2017-11-15 06:03:14,2,0.0,0.01,0.0,1145.4,2.24
105,2017-11-15 06:03:15,2,0.0,-0.03,0.0,1144.2,2.18
106,2017-11-15 06:03:16,2,0.0,0.0,0.0,1146.4,2.24
107,2017-11-15 06:03:17,2,0.0,-0.06,0.0,1146.5,2.21
108,2017-11-15 06:03:18,2,0.0,-0.01,0.0,1146.2,2.06
109,2017-11-15 06:03:19,2,0.0,-0.02,0.0,1146.1,2.0
110,2017-11-15 06:03:20,2,0.0,0.03,0.0,1147.7,2.16
111,2017-11-15 06:03:21,2,0.0,0.01,0.0,1149.3,2.29
112,2017-11-15 06:03:22,2,0.0,-0.05,0.0,1148.5,2.17
113,2017-11-15 06:03:23,2,0.0,-0.01,0.0,1149.6,1.98
114,2017-11-15 06:03:24,2,0.0,-0.02,0.0,1148.6,2.06
115,2017-11-15 06:03:25,2,0.0,0.0,0.0,1149.7,2.06
116,2017-11-15 06:03:26,2,0.0,-0.02,0.0,1150.1,2.03
117,2017-11-15 06:03:27,2,0.0,0.01,0.0,1151.6,2.13
118,2017-11-15 06:03:28,2,0.0,0.0,0.0,1151.1,2.11
119,2017-11-15 06:03:29,2,0.0,-0.01,0.0,1152.5,2.02
120,2017-11-15 06:03:30,2,0.0,0.03,0.0,1152.2,1.98
121,2017-11-15 06:03:31,2,0.0,-0.07,0.0,1152.2,2.2
122,2017-11-15 06:03:32,2,0.0,-0.07,0.0,1152.2,2.2
123,2017-11-15 06:03:33,2,0.0,-0.02,0.0,1153.5,2.31
124,2017-11-15 06:03:34,2,0.0,0.02,0.0,1152.6,2.18
125,2017-11-15 06:03:35,2,0.0,0.0,0.0,1152.6,2.03
126,2017-11-15 06:03:36,2,0.0,-0.01,0.0,1154.4,1.96
127,2017-11-15 06:03:37,2,0.0,0.02,0.0,1153.3,2.09
128,2017-11-15 06:03:38,2,0.0,0.0,0.0,1154.8,2.0
129,2017-11-15 06:03:39,2,0.0,0.0,0.0,1154.0,1.81
130,2017-11-15 06:03:40,2,0.0,-0.05,0.0,1153.7,1.95
131,2017-11-15 06:03:41,2,0.0,-0.01,0.0,1153.5,1.91
132,2017-11-15 06:03:42,2,0.0,-0.01,0.0,1154.6,1.85
133,2017-11-15 06:03:43,2,0.0,-0.02,0.0,1155.3,1.89
134,2017-11-15 06:03:44,2,0.0,0.02,0.0,1154.4,1.92
135,2017-11-15 06:03:45,2,0.0,-0.05,0.0,1154.4,1.88
136,2017-11-15 06:03:46,2,0.0,-0.01,0.0,1153.0,1.83
137,2017-11-15 06:03:47,2,0.0,0.02,0.0,1154.2,1.81
138,2017-11-15 06:03:48,2,0.0,0.0,0.0,1153.1,1.72
139,2017-11-15 06:03:49,2,0.0,0.08,0.0,1154.4,1.65
140,2017-11-15 06:03:50,2,0.0,-0.05,0.0,1153.3,1.66
141,2017-11-15 06:03:51,2,0.0,-0.02,0.0,1152.3,1.72
142,2017-11-15 06:03:52,2,0.0,0.0,0.0,1153.6,1.84
143,2017-11-15 06:03:53,2,0.0,-0.06,0.0,1153.0,1.73
144,2017-11-15 06:03:54,2,0.0,0.01,0.0,1153.2,1.73
145,2017-11-15 06:03:55,2,0.0,-0.06,0.0,1153.6,1.83
146,2017-11-15 06:03:56,2,0.0,0.02,0.0,1153.4,1.7
147,2017-11-15 06:03:57,2,0.0,0.02,0.0,1151.7,1.62
148,2017-11-15 06:03:58,2,0.0,-0.01,0.0,1153.3,1.66
