,real_time,WT_Runcode,bYawCCW_RemCOM,bYawCW_RemCOM,iCableTwistTotal,iGenPower,iGenSpeed,iNacellePositionTotal,iTurbineOperationMode,iVaneDiiection,iWindSpeed,iYPLevel
30,2017-11-15 20:43:41,3,0,0,-24,46,997,76,20,-5.92,2.81,0
31,2017-11-15 20:43:42,3,0,0,-24,39,997,76,20,-17.62,3.16,0
32,2017-11-15 20:43:43,3,0,0,-24,49,998,76,20,-6.38,3.31,0
33,2017-11-15 20:43:44,3,0,0,-24,43,997,76,20,3.02,3.35,0
34,2017-11-15 20:43:45,3,0,0,-24,41,997,76,20,6.06,3.26,0
35,2017-11-15 20:43:46,3,0,0,-24,43,997,76,20,-2.49,3.31,0
36,2017-11-15 20:43:47,3,0,0,-24,39,997,76,20,8.87,3.06,0
37,2017-11-15 20:43:48,3,0,0,-24,46,998,76,20,-5.45,3.31,0
38,2017-11-15 20:43:49,3,0,0,-24,41,997,76,20,-13.67,3.06,0
39,2017-11-15 20:43:50,3,0,0,-24,45,998,76,20,-5.23,2.87,0
40,2017-11-15 20:43:51,3,0,0,-24,41,997,76,20,-8.72,2.86,0
41,2017-11-15 20:43:52,3,0,0,-24,41,997,76,20,-15.16,2.76,0
42,2017-11-15 20:43:53,3,0,0,-24,41,997,76,20,-23.01,3.04,0
43,2017-11-15 20:43:54,3,0,0,-24,41,996,76,20,-9.37,2.87,0
44,2017-11-15 20:43:55,3,0,0,-24,43,996,76,20,-2.33,2.91,0
45,2017-11-15 20:43:56,3,0,0,-24,44,997,76,20,-8.29,3.01,0
46,2017-11-15 20:43:57,3,0,0,-24,39,996,76,20,-17.46,2.86,0
47,2017-11-15 20:43:58,3,0,0,-24,39,996,76,20,-0.5,3.06,0
48,2017-11-15 20:43:59,3,0,0,-24,40,995,76,20,-18.17,3.21,0
49,2017-11-15 20:44:00,3,0,0,-24,35,995,76,20,-14.15,3.01,0
50,2017-11-15 20:44:01,3,0,0,-24,34,994,76,20,0.94,2.96,0
51,2017-11-15 20:44:02,3,0,0,-24,36,993,76,20,-4.97,2.91,0
52,2017-11-15 20:44:03,3,0,0,-24,36,993,76,20,-2.7,2.96,0
53,2017-11-15 20:44:04,3,0,0,-24,31,993,76,20,-10.82,3.11,0
54,2017-11-15 20:44:05,3,0,0,-24,34,992,76,20,-5.33,3.01,0
55,2017-11-15 20:44:06,3,0,0,-24,27,992,76,20,5.72,3.21,0
56,2017-11-15 20:44:07,3,0,0,-24,32,991,76,20,-2.84,3.06,0
57,2017-11-15 20:44:08,3,0,0,-24,29,991,76,20,-4.23,2.96,0
58,2017-11-15 20:44:09,3,0,0,-24,27,990,76,20,16.53,2.99,0
59,2017-11-15 20:44:10,3,0,0,-24,27,989,76,20,-14.87,3.11,0
60,2017-11-15 20:44:11,3,0,0,-24,26,989,76,20,-5.47,2.86,0
61,2017-11-15 20:44:12,3,0,0,-24,19,988,76,20,-10.87,3.01,0
62,2017-11-15 20:44:13,3,0,0,-24,18,989,76,20,-11.52,2.81,0
63,2017-11-15 20:44:14,3,0,0,-24,20,988,76,20,-8.59,2.71,0
64,2017-11-15 20:44:15,3,0,0,-24,19,987,76,20,-9.27,2.81,0
65,2017-11-15 20:44:16,3,0,0,-24,20,986,76,20,-6.69,2.71,0
66,2017-11-15 20:44:17,3,0,0,-24,17,985,76,20,-17.81,2.96,0
67,2017-11-15 20:44:18,3,0,0,-24,13,984,76,20,-15.33,2.91,0
68,2017-11-15 20:44:19,3,0,0,-24,15,984,76,20,-13.77,2.81,0
69,2017-11-15 20:44:20,3,0,0,-24,13,983,76,20,-9.62,2.81,0
70,2017-11-15 20:44:21,3,0,0,-24,11,983,76,20,-15.76,2.66,0
71,2017-11-15 20:44:22,3,0,0,-24,9,983,76,20,-18.35,2.46,0
72,2017-11-15 20:44:23,3,0,0,-24,8,982,76,20,-4.58,2.42,0
73,2017-11-15 20:44:24,3,0,0,-24,3,982,76,20,-10.54,2.45,0
74,2017-11-15 20:44:25,3,0,0,-24,8,981,76,20,-17.04,2.47,0
75,2017-11-15 20:44:26,3,0,0,-24,3,982,76,20,-15.1,2.71,0
76,2017-11-15 20:44:27,3,0,0,-24,6,982,76,20,-0.66,2.57,0
77,2017-11-15 20:44:28,3,0,0,-24,6,982,76,20,-0.9,2.62,0
78,2017-11-15 20:44:29,3,0,0,-24,4,982,76,20,-8.82,2.66,0
79,2017-11-15 20:44:30,3,0,0,-24,8,982,76,20,-9.86,2.37,0
80,2017-11-15 20:44:31,3,0,0,-24,6,981,76,20,-12.73,2.31,0
81,2017-11-15 20:44:32,3,0,0,-24,4,982,76,20,-5.33,2.42,0
82,2017-11-15 20:44:33,3,0,0,-24,5,981,76,20,-1.1,2.66,0
83,2017-11-15 20:44:34,3,0,0,-24,1,981,76,20,-10.9,2.76,0
84,2017-11-15 20:44:35,3,0,0,-24,7,982,76,20,-14.44,2.42,0
85,2017-11-15 20:44:36,3,0,0,-24,0,982,76,20,-0.79,2.17,0
86,2017-11-15 20:44:37,3,0,0,-24,7,983,76,20,-8.04,2.17,0
87,2017-11-15 20:44:38,3,0,0,-24,7,982,76,20,-25.72,2.17,0
88,2017-11-15 20:44:39,3,0,0,-24,10,983,76,20,-3.72,2.27,0
89,2017-11-15 20:44:40,3,0,0,-24,6,983,76,20,-13.22,2.46,0
90,2017-11-15 20:44:41,3,1,0,-25,7,983,75,20,0.85,2.37,0
91,2017-11-15 20:44:42,3,1,0,-25,7,983,75,20,12.09,2.71,0
92,2017-11-15 20:44:43,3,1,0,-25,12,985,75,20,-19.2,3.21,0
93,2017-11-15 20:44:44,3,1,0,-25,12,984,75,20,-15.18,3.1,0
94,2017-11-15 20:44:45,3,1,0,-26,12,985,74,20,7.19,3.42,0
95,2017-11-15 20:44:46,3,1,0,-26,11,984,74,20,-16.78,3.21,0
96,2017-11-15 20:44:47,3,1,0,-26,11,985,74,20,-7.43,3.06,0
97,2017-11-15 20:44:48,3,1,0,-27,12,985,73,20,-20.99,3.16,0
98,2017-11-15 20:44:49,3,1,0,-27,12,985,73,20,-10.25,2.91,0
99,2017-11-15 20:44:50,3,1,0,-27,12,985,73,20,-3.46,3.11,0
100,2017-11-15 20:44:51,3,1,0,-28,10,985,72,20,13.51,3.16,0
101,2017-11-15 20:44:52,3,1,0,-28,12,986,72,20,-7.48,3.08,0
102,2017-11-15 20:44:53,3,1,0,-28,13,986,72,20,-9.6,2.71,0
103,2017-11-15 20:44:54,3,1,0,-28,17,985,72,20,-18.45,3.01,0
104,2017-11-15 20:44:55,3,1,0,-29,13,986,71,20,-20.39,2.86,0
105,2017-11-15 20:44:56,3,1,0,-29,17,986,71,20,1.11,2.91,0
106,2017-11-15 20:44:57,3,1,0,-29,14,986,71,20,1.33,3.07,0
107,2017-11-15 20:44:58,3,1,0,-30,15,986,70,20,-11.71,3.01,0
108,2017-11-15 20:44:59,3,1,0,-30,16,986,70,20,8.54,3.16,0
109,2017-11-15 20:45:00,3,1,0,-30,11,987,70,20,-21.76,3.16,0
110,2017-11-15 20:45:01,3,1,0,-31,16,987,69,20,3.48,3.16,0
111,2017-11-15 20:45:02,3,1,0,-31,19,987,69,20,-5.84,2.98,0
112,2017-11-15 20:45:03,3,1,0,-31,17,988,69,20,-25.33,2.82,0
113,2017-11-15 20:45:04,3,1,0,-31,19,987,69,20,-5.5,2.47,0
114,2017-11-15 20:45:05,3,0,0,-32,16,986,68,20,-1.12,2.31,0
115,2017-11-15 20:45:06,3,0,0,-32,19,987,68,20,-1.89,2.56,0
116,2017-11-15 20:45:07,3,0,0,-32,16,987,68,20,-21.86,2.37,0
117,2017-11-15 20:45:08,3,0,0,-32,21,987,68,20,2.8,2.36,0
118,2017-11-15 20:45:09,3,0,0,-32,18,988,68,20,22.18,2.93,0
119,2017-11-15 20:45:10,3,0,0,-32,22,988,68,20,2.53,2.96,0
120,2017-11-15 20:45:11,3,0,0,-32,22,988,68,20,1.44,2.81,0
121,2017-11-15 20:45:12,3,0,0,-32,22,987,68,20,-9.45,2.62,0
122,2017-11-15 20:45:13,3,0,0,-32,20,988,68,20,-1.84,2.51,0
123,2017-11-15 20:45:14,3,0,0,-32,21,988,68,20,-6.77,2.42,0
124,2017-11-15 20:45:15,3,0,0,-32,25,988,68,20,0.16,2.37,0
125,2017-11-15 20:45:16,3,0,0,-32,24,989,68,20,3.75,2.46,0
126,2017-11-15 20:45:17,3,0,0,-32,24,989,68,20,9.96,2.48,0
127,2017-11-15 20:45:18,3,0,0,-32,24,988,68,20,1.92,2.71,0
128,2017-11-15 20:45:19,3,0,0,-32,24,989,68,20,-0.19,2.67,0
129,2017-11-15 20:45:20,3,0,0,-32,25,989,68,20,17.87,2.56,0
130,2017-11-15 20:45:21,3,0,0,-32,28,989,68,20,3.35,2.81,0
131,2017-11-15 20:45:22,3,0,0,-32,26,990,68,20,-3.17,2.76,0
132,2017-11-15 20:45:23,3,0,0,-32,28,990,68,20,-1.65,2.57,0
133,2017-11-15 20:45:24,3,0,0,-32,27,991,68,20,-4.95,2.76,0
134,2017-11-15 20:45:25,3,0,0,-32,29,991,68,20,6.94,2.92,0
135,2017-11-15 20:45:26,3,0,0,-32,35,992,68,20,3.33,3.12,0
136,2017-11-15 20:45:27,3,0,0,-32,30,993,68,20,1.21,3.11,0
137,2017-11-15 20:45:28,3,0,0,-32,36,992,68,20,-3.58,3.5,0
138,2017-11-15 20:45:29,3,0,0,-32,36,994,68,20,-10.86,3.41,0
139,2017-11-15 20:45:30,3,0,0,-32,35,994,68,20,19.3,3.26,0
140,2017-11-15 20:45:31,3,0,0,-32,38,994,68,20,-10.12,3.56,0
141,2017-11-15 20:45:32,3,0,0,-32,38,996,68,20,-2.26,3.39,0
142,2017-11-15 20:45:33,3,0,0,-32,45,996,68,20,8.27,3.11,0
143,2017-11-15 20:45:34,3,0,0,-32,43,996,68,20,-5.97,3.06,0
144,2017-11-15 20:45:35,3,0,0,-32,41,996,68,20,-4.35,3.08,0
145,2017-11-15 20:45:36,3,0,0,-32,39,996,68,20,2.19,3.46,0
146,2017-11-15 20:45:37,3,0,0,-32,46,996,68,20,-15.24,3.66,0
147,2017-11-15 20:45:38,3,0,0,-32,43,996,68,20,4.04,3.36,0
148,2017-11-15 20:45:39,3,0,0,-32,44,997,68,20,-7.39,3.36,0
149,2017-11-15 20:45:40,3,0,0,-32,49,997,68,20,1.82,3.36,0
150,2017-11-15 20:45:41,3,0,0,-32,44,997,68,20,4.52,3.39,0
151,2017-11-15 20:45:42,3,0,0,-32,46,997,68,20,-13.58,2.91,0
152,2017-11-15 20:45:43,3,0,0,-32,47,996,68,20,-8.94,3.01,0
153,2017-11-15 20:45:44,3,0,0,-32,41,996,68,20,3.36,3.16,0
154,2017-11-15 20:45:45,3,0,0,-32,43,996,68,20,-13.06,3.41,0
155,2017-11-15 20:45:46,3,0,0,-32,40,996,68,20,-7.54,3.5,0
156,2017-11-15 20:45:47,3,0,0,-32,41,996,68,20,-26.54,3.01,0
157,2017-11-15 20:45:48,3,0,0,-32,44,996,68,20,-1.85,3.0,0
158,2017-11-15 20:45:49,3,0,0,-32,43,997,68,20,2.44,3.11,0
159,2017-11-15 20:45:50,3,0,0,-32,43,997,68,20,-11.94,2.87,0
160,2017-11-15 20:45:51,3,0,0,-32,42,995,68,20,-28.61,2.96,0
161,2017-11-15 20:45:52,3,0,0,-32,39,996,68,20,-34.44,3.14,0
162,2017-11-15 20:45:53,3,0,0,-32,41,995,68,20,-11.47,3.26,0
163,2017-11-15 20:45:54,3,0,0,-32,36,996,68,20,-28.86,3.06,0
164,2017-11-15 20:45:55,3,0,0,-32,44,996,68,20,-49.05,3.4,0
165,2017-11-15 20:45:56,3,0,0,-32,46,996,68,20,-8.79,3.77,0
166,2017-11-15 20:45:57,3,0,0,-32,44,996,68,20,-22.97,3.41,0
167,2017-11-15 20:45:58,3,0,0,-32,44,996,68,20,-31.49,3.35,0
168,2017-11-15 20:45:59,3,0,0,-32,41,995,68,20,-28.03,3.37,0
169,2017-11-15 20:46:00,3,0,0,-32,38,995,68,20,-12.37,3.07,0
170,2017-11-15 20:46:01,3,0,0,-32,37,994,68,20,-15.64,3.61,0
171,2017-11-15 20:46:02,3,0,0,-32,39,995,68,20,-29.65,3.61,0
172,2017-11-15 20:46:03,3,0,0,-32,40,995,68,20,-29.26,3.31,0
173,2017-11-15 20:46:04,3,0,0,-32,42,995,68,20,-22.37,3.55,0
174,2017-11-15 20:46:05,3,0,0,-32,38,994,68,20,-11.37,3.55,0
175,2017-11-15 20:46:06,3,0,0,-32,36,994,68,20,-35.56,3.77,0
176,2017-11-15 20:46:07,3,0,0,-32,33,992,68,20,-18.82,3.7,0
177,2017-11-15 20:46:08,3,0,0,-32,31,991,68,20,-29.11,3.5,0
178,2017-11-15 20:46:09,3,0,0,-32,30,991,68,20,-22.63,3.16,0
179,2017-11-15 20:46:10,3,0,0,-32,30,991,68,20,-2.86,3.06,0
180,2017-11-15 20:46:11,3,0,0,-32,27,991,68,20,-21.36,3.36,0
181,2017-11-15 20:46:12,3,0,0,-32,28,991,68,20,-18.97,3.51,0
182,2017-11-15 20:46:13,3,0,0,-32,28,991,68,20,-19.44,3.35,0
183,2017-11-15 20:46:14,3,0,0,-32,24,990,68,20,-28.51,3.06,0
184,2017-11-15 20:46:15,3,0,0,-32,25,990,68,20,-12.56,2.87,0
185,2017-11-15 20:46:16,3,0,0,-32,27,990,68,20,-23.87,2.91,0
186,2017-11-15 20:46:17,3,0,0,-32,20,989,68,20,-23.76,3.13,0
187,2017-11-15 20:46:18,3,0,0,-32,19,989,68,20,-5.86,3.16,0
188,2017-11-15 20:46:19,3,0,0,-32,23,990,68,20,-12.9,3.31,0
189,2017-11-15 20:46:20,3,0,0,-32,24,990,68,20,-13.61,3.13,0
190,2017-11-15 20:46:21,3,0,0,-32,25,989,68,20,-22.71,2.91,0
191,2017-11-15 20:46:22,3,0,0,-32,24,989,68,20,-2.64,3.06,0
192,2017-11-15 20:46:23,3,0,0,-32,28,989,68,20,-1.04,3.46,0
193,2017-11-15 20:46:24,3,0,0,-32,23,988,68,20,-3.84,3.21,0
194,2017-11-15 20:46:25,3,0,0,-32,24,988,68,20,-2.43,2.96,0
195,2017-11-15 20:46:26,3,0,0,-32,22,989,68,20,0.39,2.81,0
196,2017-11-15 20:46:27,3,0,0,-32,23,988,68,20,-6.26,2.94,0
197,2017-11-15 20:46:28,3,0,0,-32,24,988,68,20,9.08,2.81,0
198,2017-11-15 20:46:29,3,0,0,-32,22,988,68,20,-11.74,2.56,0
199,2017-11-15 20:46:30,3,0,0,-32,17,986,68,20,3.59,2.56,0
200,2017-11-15 20:46:31,3,0,0,-32,19,986,68,20,-4.34,2.48,0
201,2017-11-15 20:46:32,3,0,0,-32,16,986,68,20,-0.85,2.47,0
202,2017-11-15 20:46:33,3,0,0,-32,14,985,68,20,8.42,2.62,0
203,2017-11-15 20:46:34,3,0,0,-32,12,985,68,20,0.64,2.56,0
204,2017-11-15 20:46:35,3,0,0,-32,11,985,68,20,8.23,2.56,0
205,2017-11-15 20:46:36,3,0,0,-32,8,985,68,20,10.74,2.41,0
206,2017-11-15 20:46:37,3,0,0,-32,12,984,68,20,1.3,2.27,0
207,2017-11-15 20:46:38,3,0,0,-32,14,984,68,20,4.84,2.12,0
208,2017-11-15 20:46:39,3,0,0,-32,7,984,68,20,-0.89,2.31,0
209,2017-11-15 20:46:40,3,0,0,-32,8,983,68,20,11.55,2.22,0
210,2017-11-15 20:46:41,3,0,0,-32,11,984,68,20,1.69,2.07,0
211,2017-11-15 20:46:42,3,0,0,-32,7,984,68,20,7.44,1.97,0
212,2017-11-15 20:46:43,3,0,0,-32,6,984,68,20,-2.99,1.92,0
213,2017-11-15 20:46:44,3,0,0,-32,11,984,68,20,11.45,1.92,0
214,2017-11-15 20:46:45,3,0,0,-32,12,984,68,20,-9.37,1.88,0
215,2017-11-15 20:46:46,3,0,0,-32,7,984,68,20,6.83,1.97,0
216,2017-11-15 20:46:47,3,0,0,-32,9,983,68,20,-1.94,2.12,0
217,2017-11-15 20:46:48,3,0,0,-32,7,983,68,20,3.65,2.32,0
218,2017-11-15 20:46:49,3,0,0,-32,8,984,68,20,-1.38,2.37,0
219,2017-11-15 20:46:50,3,0,0,-32,9,984,68,20,6.53,2.42,0
220,2017-11-15 20:46:51,3,0,0,-32,9,984,68,20,7.15,2.43,0
221,2017-11-15 20:46:52,3,0,0,-32,12,985,68,20,6.82,2.31,0
222,2017-11-15 20:46:53,3,0,0,-32,10,985,68,20,9.75,2.62,0
223,2017-11-15 20:46:54,3,0,0,-32,8,985,68,20,9.31,2.57,0
224,2017-11-15 20:46:55,3,0,0,-32,15,986,68,20,11.53,2.46,0
225,2017-11-15 20:46:56,3,0,0,-32,15,985,68,20,19.64,2.57,0
226,2017-11-15 20:46:57,3,0,0,-32,12,987,68,20,8.47,2.85,0
227,2017-11-15 20:46:58,3,0,0,-32,19,987,68,20,15.17,2.76,0
228,2017-11-15 20:46:59,3,0,0,-32,16,988,68,20,11.86,2.72,0
229,2017-11-15 20:47:00,3,0,0,-32,20,989,68,20,-6.06,2.51,0
230,2017-11-15 20:47:01,3,0,0,-32,22,989,68,20,3.02,2.67,0
231,2017-11-15 20:47:02,3,0,0,-32,26,991,68,20,-6.17,2.47,0
232,2017-11-15 20:47:03,3,0,0,-32,29,991,68,20,14.17,2.37,0
233,2017-11-15 20:47:04,3,0,0,-32,29,992,68,20,7.43,2.6,0
234,2017-11-15 20:47:05,3,0,0,-32,34,992,68,20,0.69,2.62,0
235,2017-11-15 20:47:06,3,0,0,-32,37,994,68,20,10.47,2.76,0
236,2017-11-15 20:47:07,3,0,0,-32,37,995,68,20,16.48,3.01,0
237,2017-11-15 20:47:08,3,0,0,-32,37,995,68,20,2.98,3.31,0
238,2017-11-15 20:47:09,3,0,0,-32,43,997,68,20,-0.89,3.31,0
239,2017-11-15 20:47:10,3,0,0,-32,43,997,68,20,16.4,3.16,0
240,2017-11-15 20:47:11,3,0,0,-32,44,997,68,20,5.93,3.13,0
241,2017-11-15 20:47:12,3,0,0,-32,48,999,68,20,-3.45,2.96,0
242,2017-11-15 20:47:13,3,0,0,-32,51,1000,68,20,0.06,2.86,0
243,2017-11-15 20:47:14,3,0,0,-32,51,1000,68,20,1.31,3.11,0
244,2017-11-15 20:47:15,3,0,0,-32,58,1002,68,20,1.3,3.11,0
245,2017-11-15 20:47:16,3,0,0,-32,59,1003,68,20,-0.44,3.21,0
246,2017-11-15 20:47:17,3,0,0,-32,57,1003,68,20,0.95,3.5,0
247,2017-11-15 20:47:18,3,0,0,-32,60,1004,68,20,-3.73,3.71,0
248,2017-11-15 20:47:19,3,0,0,-32,63,1004,68,20,-8.46,3.49,0
249,2017-11-15 20:47:20,3,0,0,-32,62,1005,68,20,7.33,3.5,0
250,2017-11-15 20:47:21,3,0,0,-32,64,1006,68,20,3.64,3.26,0
251,2017-11-15 20:47:22,3,0,0,-32,70,1007,68,20,-14.87,3.31,0
252,2017-11-15 20:47:23,3,0,0,-32,68,1008,68,20,-10.87,3.51,0
253,2017-11-15 20:47:24,3,0,0,-32,72,1008,68,20,-12.11,3.99,0
254,2017-11-15 20:47:25,3,0,0,-32,72,1010,68,20,-8.23,3.69,0
255,2017-11-15 20:47:26,3,0,0,-32,70,1010,68,20,-14.38,3.36,0
256,2017-11-15 20:47:27,3,0,0,-32,75,1010,68,20,-15.28,3.21,0
257,2017-11-15 20:47:28,3,0,0,-32,78,1011,68,20,-15.74,3.36,0
258,2017-11-15 20:47:29,3,0,0,-32,81,1012,68,20,-33.3,3.46,0
259,2017-11-15 20:47:30,3,0,0,-32,77,1012,68,20,-26.43,3.54,0
260,2017-11-15 20:47:31,3,0,0,-32,86,1013,68,20,-7.4,3.6,0
261,2017-11-15 20:47:32,3,0,0,-32,85,1013,68,20,-16.03,3.9,0
262,2017-11-15 20:47:33,3,0,0,-32,86,1013,68,20,-21.65,3.85,0
263,2017-11-15 20:47:34,3,0,0,-32,86,1014,68,20,-10.0,3.76,0
264,2017-11-15 20:47:35,3,0,0,-32,86,1014,68,20,-11.85,3.41,0
265,2017-11-15 20:47:36,3,0,0,-32,82,1014,68,20,-23.24,3.31,0
266,2017-11-15 20:47:37,3,0,0,-32,88,1014,68,20,-10.08,3.21,0
267,2017-11-15 20:47:38,3,0,0,-32,89,1015,68,20,-24.7,3.01,0
268,2017-11-15 20:47:39,3,0,0,-32,92,1016,68,20,3.41,2.87,0
269,2017-11-15 20:47:40,3,0,0,-32,91,1016,68,20,-17.03,3.01,0
270,2017-11-15 20:47:41,3,0,0,-32,91,1016,68,20,-14.59,2.91,0
271,2017-11-15 20:47:42,3,0,0,-32,87,1016,68,20,17.15,2.88,0
272,2017-11-15 20:47:43,3,0,0,-32,85,1016,68,20,-19.3,3.26,0
273,2017-11-15 20:47:44,3,0,0,-32,89,1017,68,20,1.24,3.18,0
274,2017-11-15 20:47:45,3,0,0,-32,91,1017,68,20,2.75,3.11,0
275,2017-11-15 20:47:46,3,0,0,-32,96,1018,68,20,2.12,3.95,0
276,2017-11-15 20:47:47,3,0,0,-32,95,1018,68,20,-13.38,3.71,0
277,2017-11-15 20:47:48,3,0,0,-32,97,1018,68,20,-15.7,3.56,0
278,2017-11-15 20:47:49,3,0,0,-32,102,1019,68,20,-3.25,3.51,0
279,2017-11-15 20:47:50,3,0,0,-32,99,1018,68,20,-5.25,3.6,0
280,2017-11-15 20:47:51,3,0,0,-32,100,1019,68,20,2.31,3.66,0
281,2017-11-15 20:47:52,3,0,0,-32,100,1020,68,20,-1.01,4.0,0
282,2017-11-15 20:47:53,3,0,0,-32,96,1019,68,20,-4.63,3.95,0
283,2017-11-15 20:47:54,3,0,0,-32,101,1020,68,20,17.22,3.7,0
284,2017-11-15 20:47:55,3,0,0,-32,98,1020,68,20,-9.92,3.52,0
285,2017-11-15 20:47:56,3,0,0,-32,109,1020,68,20,-3.67,3.55,0
286,2017-11-15 20:47:57,3,0,0,-32,101,1019,68,20,0.01,3.6,0
287,2017-11-15 20:47:58,3,0,0,-32,101,1018,68,20,-6.23,3.66,0
288,2017-11-15 20:47:59,3,0,0,-32,102,1019,68,20,-5.82,3.25,0
289,2017-11-15 20:48:00,3,0,0,-32,98,1018,68,20,-15.27,2.91,0
290,2017-11-15 20:48:01,3,0,0,-32,102,1018,68,20,-12.21,3.16,0
291,2017-11-15 20:48:02,3,0,0,-32,97,1018,68,20,2.66,3.21,0
292,2017-11-15 20:48:03,3,0,0,-32,92,1016,68,20,-2.71,3.36,0
293,2017-11-15 20:48:04,3,0,0,-32,91,1016,68,20,4.23,3.65,0
294,2017-11-15 20:48:05,3,0,0,-32,89,1015,68,20,0.38,3.75,0
295,2017-11-15 20:48:06,3,0,0,-32,91,1013,68,20,-9.86,3.41,0
296,2017-11-15 20:48:07,3,0,0,-32,82,1013,68,20,-12.46,3.11,0
297,2017-11-15 20:48:08,3,0,0,-32,86,1012,68,20,-5.5,3.06,0
298,2017-11-15 20:48:09,3,1,0,-32,81,1012,68,20,-5.9,3.06,0
299,2017-11-15 20:48:10,3,1,0,-32,80,1011,68,20,-0.99,2.86,0
300,2017-11-15 20:48:11,3,1,0,-32,75,1010,68,20,0.12,3.06,0
301,2017-11-15 20:48:12,3,1,0,-65,74,1009,35,20,-12.75,2.96,0
302,2017-11-15 20:48:13,3,1,0,-33,74,1008,67,20,8.9,2.86,0
303,2017-11-15 20:48:14,3,1,0,-33,68,1007,67,20,-7.97,3.11,0
304,2017-11-15 20:48:15,3,1,0,-34,71,1007,66,20,7.56,3.31,0
305,2017-11-15 20:48:16,3,1,0,-34,71,1007,66,20,-7.16,3.41,0
306,2017-11-15 20:48:17,3,1,0,-34,70,1008,66,20,-14.32,3.17,0
307,2017-11-15 20:48:18,3,1,0,-34,66,1007,66,20,0.44,3.11,0
308,2017-11-15 20:48:19,3,1,0,-35,69,1007,65,20,-13.03,3.21,0
309,2017-11-15 20:48:20,3,1,0,-35,67,1007,65,20,-5.88,3.26,0
310,2017-11-15 20:48:21,3,1,0,-35,72,1006,65,20,-8.86,3.36,0
311,2017-11-15 20:48:22,3,1,0,-36,64,1007,64,20,-11.88,3.31,0
312,2017-11-15 20:48:23,3,1,0,-36,68,1006,64,20,-5.42,3.37,0
313,2017-11-15 20:48:24,3,1,0,-36,68,1007,64,20,-9.6,3.55,0
314,2017-11-15 20:48:25,3,1,0,-37,68,1007,63,20,12.99,3.5,0
315,2017-11-15 20:48:26,3,1,0,-37,69,1008,63,20,-8.38,3.75,0
316,2017-11-15 20:48:27,3,1,0,-37,70,1006,63,20,-8.54,3.46,0
317,2017-11-15 20:48:28,3,1,0,-37,70,1007,63,20,2.74,3.25,0
318,2017-11-15 20:48:29,3,1,0,-38,70,1007,62,20,2.7,3.26,0
319,2017-11-15 20:48:30,3,1,0,-38,69,1006,62,20,-6.92,3.21,0
