,real_time,WT_Runcode,iGenPower,iGenSpeed,iTemp1GearOil_1sec,iTempGearBearDE_1sec,iTempGearBearNDE_1sec,iTempNacelle_1sec,iVaneDiiection,iWindSpeed
0,2017-11-15 15:46:00,3,2049,1733,64.7,76.8,72.2,12.0,-1.52,13.86
1,2017-11-15 15:46:01,3,2049,1733,64.7,76.8,72.2,12.0,-1.52,13.86
2,2017-11-15 15:46:02,3,2061,1742,64.7,76.8,72.2,12.0,5.23,14.49
3,2017-11-15 15:46:03,3,2067,1751,64.7,76.8,72.2,12.0,12.7,15.36
4,2017-11-15 15:46:04,3,2064,1760,64.6,76.8,72.2,12.0,10.49,14.58
5,2017-11-15 15:46:05,3,2064,1760,64.6,76.8,72.2,12.0,10.49,14.58
6,2017-11-15 15:46:06,3,2066,1767,64.7,76.8,72.2,12.0,5.23,13.13
7,2017-11-15 15:46:07,3,2068,1769,64.7,76.8,72.2,12.0,8.35,14.8
8,2017-11-15 15:46:08,3,2068,1769,64.7,76.8,72.2,12.0,8.35,14.8
9,2017-11-15 15:46:09,3,2069,1774,64.7,76.8,72.2,12.0,9.66,15.67
10,2017-11-15 15:46:10,3,2059,1772,64.6,76.7,72.2,12.0,12.47,14.31
11,2017-11-15 15:46:11,3,2058,1773,64.6,76.8,72.2,12.0,7.18,17.11
12,2017-11-15 15:46:12,3,2058,1773,64.6,76.8,72.2,12.0,7.18,17.11
13,2017-11-15 15:46:13,3,2051,1769,64.7,76.8,72.2,12.0,0.28,16.83
14,2017-11-15 15:46:14,3,2046,1757,64.7,76.8,72.2,12.0,-1.91,17.07
15,2017-11-15 15:46:15,3,2046,1757,64.7,76.8,72.2,12.0,-1.91,17.07
16,2017-11-15 15:46:16,3,2046,1749,64.7,76.8,72.2,12.0,9.82,16.7
17,2017-11-15 15:46:17,3,2066,1747,64.6,76.8,72.2,12.0,3.61,14.66
18,2017-11-15 15:46:18,3,2060,1753,64.7,76.8,72.2,12.0,-1.82,16.45
19,2017-11-15 15:46:19,3,2060,1753,64.7,76.8,72.2,12.0,-1.82,16.45
20,2017-11-15 15:46:20,3,2059,1750,64.6,76.8,72.2,12.0,-1.55,16.07
21,2017-11-15 15:46:21,3,2057,1739,64.6,76.8,72.2,12.0,-1.1,14.96
22,2017-11-15 15:46:22,3,2057,1739,64.6,76.8,72.2,12.0,-1.1,14.96
23,2017-11-15 15:46:24,3,2057,1723,64.6,76.8,72.2,12.0,-0.51,14.4
24,2017-11-15 15:46:25,3,2065,1733,64.6,76.8,72.2,12.0,-1.39,15.31
25,2017-11-15 15:46:26,3,2065,1733,64.6,76.8,72.2,12.0,-1.39,15.31
26,2017-11-15 15:46:27,3,2071,1737,64.6,76.8,72.2,12.0,-1.39,13.46
27,2017-11-15 15:46:28,3,2059,1740,64.6,76.8,72.2,12.0,-7.4,14.26
28,2017-11-15 15:46:29,3,2059,1740,64.6,76.8,72.2,12.0,-7.4,14.26
