,real_time,WT_Runcode,bYawCCW_RemCOM,bYawCW_RemCOM,iCableTwistTotal,iGenPower,iGenSpeed,iNacellePositionTotal,iTurbineOperationMode,iVaneDiiection,iWindSpeed,iYPLevel
38,2017-11-16 03:04:12,3,0,0,-298,253,1100,-266,20,-5.72,3.98,0
39,2017-11-16 03:04:13,3,0,0,-298,256,1102,-266,20,-4.41,3.81,0
40,2017-11-16 03:04:14,3,0,0,-298,258,1102,-266,20,-9.12,3.96,0
41,2017-11-16 03:04:15,3,0,0,-298,258,1102,-266,20,-9.12,3.96,0
42,2017-11-16 03:04:16,3,0,0,-298,256,1102,-266,20,-6.49,4.31,0
43,2017-11-16 03:04:17,3,0,0,-298,266,1102,-266,20,-2.26,4.21,0
44,2017-11-16 03:04:18,3,0,0,-298,262,1100,-266,20,-4.98,4.33,0
45,2017-11-16 03:04:19,3,0,0,-298,262,1100,-266,20,-4.98,4.33,0
46,2017-11-16 03:04:20,3,0,0,-298,263,1102,-266,20,-4.52,4.64,0
47,2017-11-16 03:04:21,3,0,0,-298,275,1102,-266,20,-8.83,4.74,0
48,2017-11-16 03:04:23,3,0,0,-298,276,1102,-266,20,-7.43,4.35,0
49,2017-11-16 03:04:24,3,0,0,-298,274,1102,-266,20,-9.09,4.21,0
50,2017-11-16 03:04:25,3,0,0,-298,272,1103,-266,20,-10.48,4.47,0
51,2017-11-16 03:04:26,3,0,0,-298,272,1103,-266,20,-10.48,4.47,0
52,2017-11-16 03:04:27,3,0,0,-298,270,1105,-266,20,-9.63,4.45,0
53,2017-11-16 03:04:28,3,0,0,-298,275,1102,-266,20,-10.06,4.41,0
54,2017-11-16 03:04:29,3,0,0,-298,287,1103,-266,20,-7.0,4.41,0
55,2017-11-16 03:04:30,3,0,0,-298,287,1103,-266,20,-7.0,4.41,0
56,2017-11-16 03:04:31,3,0,0,-298,284,1103,-266,20,-8.09,4.21,0
57,2017-11-16 03:04:32,3,0,0,-298,283,1103,-266,20,-6.9,4.2,0
58,2017-11-16 03:04:33,3,0,0,-298,283,1103,-266,20,-6.9,4.2,0
59,2017-11-16 03:04:34,3,0,0,-298,291,1105,-266,20,-7.23,4.29,0
60,2017-11-16 03:04:35,3,0,0,-298,290,1102,-266,20,-2.91,4.49,0
61,2017-11-16 03:04:36,3,0,0,-298,291,1103,-266,20,-2.8,4.48,0
62,2017-11-16 03:04:37,3,0,0,-298,291,1103,-266,20,-2.8,4.48,0
63,2017-11-16 03:04:38,3,0,0,-298,290,1100,-266,20,-3.59,4.24,0
64,2017-11-16 03:04:39,3,0,0,-298,292,1099,-266,20,-4.01,4.26,0
65,2017-11-16 03:04:40,3,0,0,-298,279,1099,-266,20,-1.2,4.16,0
66,2017-11-16 03:04:41,3,0,0,-298,279,1099,-266,20,-1.2,4.16,0
67,2017-11-16 03:04:43,3,0,0,-298,284,1098,-266,20,-8.12,4.71,0
68,2017-11-16 03:04:44,3,0,0,-298,284,1098,-266,20,-8.12,4.71,0
69,2017-11-16 03:04:45,3,0,0,-298,280,1098,-266,20,-4.81,4.66,0
70,2017-11-16 03:04:46,3,0,0,-298,280,1098,-266,20,-8.74,4.52,0
71,2017-11-16 03:04:48,3,0,0,-298,277,1099,-266,20,-4.59,4.63,0
72,2017-11-16 03:04:49,3,0,0,-298,272,1099,-266,20,0.35,5.09,0
73,2017-11-16 03:04:50,3,0,0,-298,283,1102,-266,20,-11.42,4.83,0
74,2017-11-16 03:04:51,3,0,0,-298,282,1100,-266,20,-14.22,5.31,0
75,2017-11-16 03:04:53,3,0,0,-298,266,1100,-266,20,-10.81,5.13,0
76,2017-11-16 03:04:54,3,0,0,-298,271,1100,-266,20,-13.55,5.14,0
77,2017-11-16 03:04:55,3,0,0,-298,271,1100,-266,20,-13.55,5.14,0
78,2017-11-16 03:04:57,3,0,0,-298,283,1100,-266,20,-11.04,4.82,0
79,2017-11-16 03:04:58,3,0,0,-298,284,1099,-266,20,-4.79,4.57,0
80,2017-11-16 03:04:59,3,0,0,-298,284,1099,-266,20,-4.79,4.57,0
81,2017-11-16 03:05:00,3,0,0,-298,279,1100,-266,20,-0.05,4.26,0
82,2017-11-16 03:05:02,3,0,0,-298,279,1100,-266,20,1.81,4.21,0
83,2017-11-16 03:05:03,3,0,0,-298,279,1100,-266,20,1.81,4.21,0
84,2017-11-16 03:05:04,3,0,0,-298,281,1100,-266,20,1.36,4.3,0
85,2017-11-16 03:05:05,3,0,0,-298,283,1098,-266,20,-0.13,4.29,0
86,2017-11-16 03:05:07,3,0,0,-298,282,1099,-266,20,-2.16,4.13,0
87,2017-11-16 03:05:08,3,0,0,-298,276,1099,-266,20,-3.15,4.25,0
88,2017-11-16 03:05:09,3,0,0,-298,274,1098,-266,20,-5.21,4.05,0
89,2017-11-16 03:05:10,3,0,0,-298,274,1098,-266,20,-5.21,4.05,0
90,2017-11-16 03:05:11,3,0,0,-298,272,1099,-266,20,0.72,4.44,0
91,2017-11-16 03:05:12,3,0,0,-298,269,1098,-266,20,-9.7,4.51,0
92,2017-11-16 03:05:13,3,0,0,-298,270,1099,-266,20,-9.34,4.5,0
93,2017-11-16 03:05:14,3,0,0,-298,270,1099,-266,20,-9.34,4.5,0
94,2017-11-16 03:05:15,3,0,0,-298,267,1096,-266,20,-13.61,4.25,0
95,2017-11-16 03:05:16,3,0,0,-298,260,1098,-266,20,-13.78,4.02,0
96,2017-11-16 03:05:17,3,0,0,-298,260,1098,-266,20,-13.78,4.02,0
97,2017-11-16 03:05:18,3,0,0,-298,266,1098,-266,20,-10.38,3.99,0
98,2017-11-16 03:05:19,3,0,0,-298,262,1098,-266,20,-10.16,3.92,0
99,2017-11-16 03:05:20,3,0,0,-298,263,1100,-266,20,-1.88,3.78,0
100,2017-11-16 03:05:21,3,0,0,-298,263,1100,-266,20,-1.88,3.78,0
101,2017-11-16 03:05:22,3,0,0,-298,262,1099,-266,20,-7.1,3.82,0
102,2017-11-16 03:05:23,3,0,0,-298,257,1100,-266,20,-3.49,4.11,0
103,2017-11-16 03:05:25,3,0,0,-298,264,1102,-266,20,-1.88,4.21,0
104,2017-11-16 03:05:26,3,0,0,-298,275,1102,-266,20,-2.89,4.12,0
105,2017-11-16 03:05:27,3,0,0,-298,280,1103,-266,20,-1.29,4.03,0
106,2017-11-16 03:05:28,3,0,0,-298,276,1103,-266,20,-4.76,4.25,0
107,2017-11-16 03:05:29,3,0,0,-298,276,1103,-266,20,-4.76,4.25,0
108,2017-11-16 03:05:30,3,0,0,-298,283,1103,-266,20,-0.73,4.5,0
109,2017-11-16 03:05:31,3,0,0,-298,285,1103,-266,20,-6.12,4.76,0
110,2017-11-16 03:05:32,3,0,0,-298,285,1103,-266,20,-6.12,4.76,0
111,2017-11-16 03:05:34,3,0,0,-298,282,1103,-266,20,-15.64,4.39,0
112,2017-11-16 03:05:35,3,0,0,-298,277,1100,-266,20,-11.75,4.42,0
113,2017-11-16 03:05:36,3,0,0,-298,277,1100,-266,20,-11.75,4.42,0
114,2017-11-16 03:05:37,3,0,0,-298,280,1100,-266,20,-4.05,4.48,0
115,2017-11-16 03:05:38,3,0,0,-298,289,1099,-266,20,-5.08,4.26,0
116,2017-11-16 03:05:39,3,0,0,-298,289,1099,-266,20,-5.08,4.26,0
117,2017-11-16 03:05:40,3,0,0,-298,285,1099,-266,20,-4.79,4.44,0
118,2017-11-16 03:05:41,3,0,0,-298,282,1100,-266,20,-2.07,4.29,0
119,2017-11-16 03:05:42,3,0,0,-298,274,1098,-266,20,-4.21,4.3,0
120,2017-11-16 03:05:43,3,0,0,-298,274,1098,-266,20,-4.21,4.3,0
121,2017-11-16 03:05:44,3,0,0,-298,271,1098,-266,20,-3.95,4.16,0
122,2017-11-16 03:05:45,3,0,0,-298,277,1099,-266,20,-3.7,4.36,0
123,2017-11-16 03:05:46,3,0,0,-298,276,1100,-266,20,-3.49,4.49,0
124,2017-11-16 03:05:48,3,0,0,-298,277,1099,-266,20,-6.29,4.48,0
125,2017-11-16 03:05:49,3,0,0,-298,276,1099,-266,20,-1.59,4.44,0
126,2017-11-16 03:05:50,3,0,0,-298,272,1099,-266,20,-3.56,4.43,0
127,2017-11-16 03:05:52,3,0,0,-298,272,1099,-266,20,-3.5,4.42,0
128,2017-11-16 03:05:53,3,0,0,-298,281,1100,-266,20,1.12,4.57,0
129,2017-11-16 03:05:54,3,0,0,-298,281,1100,-266,20,1.12,4.57,0
130,2017-11-16 03:05:55,3,0,0,-298,271,1100,-266,20,-4.28,4.24,0
131,2017-11-16 03:05:56,3,0,0,-298,277,1100,-266,20,-4.17,4.29,0
132,2017-11-16 03:05:57,3,0,0,-298,273,1100,-266,20,-9.77,4.1,0
133,2017-11-16 03:05:58,3,0,0,-298,273,1100,-266,20,-9.77,4.1,0
134,2017-11-16 03:05:59,3,0,0,-298,276,1098,-266,20,-8.08,4.26,0
135,2017-11-16 03:06:00,3,0,0,-298,285,1100,-266,20,-1.6,4.61,0
136,2017-11-16 03:06:01,3,0,0,-298,273,1098,-266,20,-4.52,4.7,0
137,2017-11-16 03:06:02,3,0,0,-298,273,1098,-266,20,-4.52,4.7,0
138,2017-11-16 03:06:03,3,0,0,-298,269,1099,-266,20,-1.09,4.47,0
139,2017-11-16 03:06:04,3,0,0,-298,264,1099,-266,20,-4.24,4.3,0
140,2017-11-16 03:06:05,3,0,0,-298,273,1098,-266,20,-3.24,4.39,0
141,2017-11-16 03:06:06,3,0,0,-298,273,1098,-266,20,-3.24,4.39,0
142,2017-11-16 03:06:07,3,0,0,-298,273,1099,-266,20,-1.44,4.57,0
143,2017-11-16 03:06:08,3,0,0,-298,260,1098,-266,20,-1.57,4.51,0
144,2017-11-16 03:06:09,3,0,0,-298,260,1098,-266,20,-1.57,4.51,0
145,2017-11-16 03:06:10,3,0,0,-298,266,1099,-266,20,-3.97,4.21,0
146,2017-11-16 03:06:11,3,0,0,-298,272,1100,-266,20,-5.65,4.24,0
147,2017-11-16 03:06:12,3,0,0,-298,259,1102,-266,20,-5.65,4.71,0
148,2017-11-16 03:06:13,3,0,0,-298,259,1102,-266,20,-5.65,4.71,0
149,2017-11-16 03:06:14,3,0,0,-298,270,1103,-266,20,-3.13,4.39,0
150,2017-11-16 03:06:16,3,0,0,-298,263,1103,-266,20,-3.09,4.3,0
151,2017-11-16 03:06:17,3,0,0,-298,263,1103,-266,20,-3.09,4.3,0
152,2017-11-16 03:06:18,3,0,0,-298,282,1098,-266,20,-1.69,4.21,0
153,2017-11-16 03:06:19,3,0,0,-298,282,1102,-266,20,-0.74,4.29,0
154,2017-11-16 03:06:21,3,0,0,-298,287,1103,-266,20,-3.86,4.48,0
155,2017-11-16 03:06:22,3,0,0,-298,290,1102,-266,20,-3.23,4.5,0
156,2017-11-16 03:06:23,3,0,0,-298,287,1103,-266,20,-8.38,4.7,0
157,2017-11-16 03:06:24,3,0,0,-298,287,1103,-266,20,-8.38,4.7,0
158,2017-11-16 03:06:25,3,0,0,-298,292,1102,-266,20,-8.43,4.82,0
159,2017-11-16 03:06:26,3,0,0,-298,287,1103,-266,20,-10.93,4.53,0
160,2017-11-16 03:06:27,3,0,0,-298,287,1103,-266,20,-10.93,4.53,0
161,2017-11-16 03:06:28,3,0,0,-298,297,1103,-266,20,-9.67,4.67,0
162,2017-11-16 03:06:29,3,0,0,-298,297,1100,-266,20,-8.83,4.43,0
163,2017-11-16 03:06:30,3,0,0,-298,298,1102,-266,20,-11.19,4.65,0
164,2017-11-16 03:06:31,3,0,0,-298,298,1102,-266,20,-11.19,4.65,0
165,2017-11-16 03:06:32,3,0,0,-298,292,1100,-266,20,-7.43,5.23,0
166,2017-11-16 03:06:33,3,0,0,-298,289,1102,-266,20,-6.33,5.29,0
167,2017-11-16 03:06:34,3,0,0,-298,283,1100,-266,20,-7.67,5.12,0
168,2017-11-16 03:06:35,3,0,0,-298,283,1100,-266,20,-7.67,5.12,0
169,2017-11-16 03:06:36,3,0,0,-298,290,1099,-266,20,-7.54,5.36,0
170,2017-11-16 03:06:37,3,0,0,-298,289,1099,-266,20,-8.83,5.26,0
171,2017-11-16 03:06:38,3,0,0,-298,286,1099,-266,20,-4.54,5.36,0
172,2017-11-16 03:06:39,3,0,0,-298,286,1099,-266,20,-4.54,5.36,0
173,2017-11-16 03:06:40,3,0,0,-298,287,1100,-266,20,-10.55,5.0,0
174,2017-11-16 03:06:41,3,0,0,-298,280,1098,-266,20,-4.27,4.85,0
175,2017-11-16 03:06:42,3,0,0,-298,280,1098,-266,20,-4.27,4.85,0
176,2017-11-16 03:06:44,3,0,0,-298,280,1099,-266,20,-5.35,5.09,0
177,2017-11-16 03:06:45,3,0,0,-298,279,1099,-266,20,-8.13,4.86,0
178,2017-11-16 03:06:46,3,0,0,-298,279,1099,-266,20,-8.13,4.86,0
179,2017-11-16 03:06:47,3,0,0,-298,280,1099,-266,20,-11.15,4.74,0
180,2017-11-16 03:06:48,3,0,0,-298,273,1098,-266,20,-6.18,4.91,0
181,2017-11-16 03:06:49,3,0,0,-298,273,1098,-266,20,-6.18,4.91,0
182,2017-11-16 03:06:50,3,0,0,-298,275,1099,-266,20,-4.49,4.88,0
183,2017-11-16 03:06:51,3,0,0,-298,271,1099,-266,20,-4.94,4.92,0
184,2017-11-16 03:06:52,3,0,0,-298,272,1098,-266,20,-15.11,4.59,0
185,2017-11-16 03:06:53,3,0,0,-298,272,1098,-266,20,-15.11,4.59,0
186,2017-11-16 03:06:54,3,0,0,-298,275,1094,-266,20,-13.51,4.69,0
187,2017-11-16 03:06:55,3,0,0,-298,268,1098,-266,20,-9.89,4.71,0
188,2017-11-16 03:06:56,3,0,0,-298,265,1099,-266,20,-7.8,4.68,0
189,2017-11-16 03:06:58,3,0,0,-298,272,1098,-266,20,-4.97,4.97,0
190,2017-11-16 03:06:59,3,0,0,-298,262,1098,-266,20,-6.08,4.98,0
191,2017-11-16 03:07:00,3,0,0,-298,262,1098,-266,20,-6.08,4.98,0
192,2017-11-16 03:07:01,3,0,0,-298,264,1096,-266,20,-4.77,5.09,0
193,2017-11-16 03:07:02,3,0,0,-298,260,1098,-266,20,-5.51,5.15,0
194,2017-11-16 03:07:03,3,0,0,-298,252,1098,-266,20,-8.82,5.09,0
195,2017-11-16 03:07:04,3,0,0,-298,252,1098,-266,20,-8.82,5.09,0
196,2017-11-16 03:07:05,3,0,0,-298,253,1099,-266,20,-5.42,4.85,0
197,2017-11-16 03:07:06,3,0,0,-298,262,1099,-266,20,-9.42,4.68,0
198,2017-11-16 03:07:07,3,0,0,-298,258,1094,-266,20,-8.02,4.6,0
199,2017-11-16 03:07:08,3,0,0,-298,258,1094,-266,20,-8.02,4.6,0
200,2017-11-16 03:07:09,3,0,0,-298,259,1099,-266,20,-5.02,4.9,0
201,2017-11-16 03:07:10,3,0,0,-298,259,1099,-266,20,-7.42,4.71,0
202,2017-11-16 03:07:11,3,0,0,-298,255,1099,-266,20,-7.88,4.75,0
203,2017-11-16 03:07:12,3,0,0,-298,255,1099,-266,20,-7.88,4.75,0
204,2017-11-16 03:07:13,3,0,0,-298,257,1099,-266,20,-10.0,4.65,0
205,2017-11-16 03:07:14,3,0,0,-298,251,1099,-266,20,-10.07,4.57,0
206,2017-11-16 03:07:15,3,0,0,-298,251,1099,-266,20,-10.07,4.57,0
207,2017-11-16 03:07:17,3,0,0,-298,259,1100,-266,20,-12.2,4.34,0
208,2017-11-16 03:07:18,3,0,0,-298,249,1098,-266,20,-6.53,4.24,0
209,2017-11-16 03:07:19,3,0,0,-298,249,1098,-266,20,-6.53,4.24,0
210,2017-11-16 03:07:20,3,0,0,-298,245,1099,-266,20,-2.97,4.38,0
211,2017-11-16 03:07:21,3,0,0,-298,246,1098,-266,20,-12.1,4.42,0
212,2017-11-16 03:07:22,3,0,0,-298,249,1099,-266,20,-11.21,4.45,0
213,2017-11-16 03:07:23,3,0,0,-298,249,1099,-266,20,-11.21,4.45,0
214,2017-11-16 03:07:24,3,0,0,-298,239,1098,-266,20,-9.45,4.34,0
215,2017-11-16 03:07:25,3,0,0,-298,240,1096,-266,20,-4.65,4.21,0
216,2017-11-16 03:07:26,3,0,0,-298,240,1096,-266,20,-4.65,4.21,0
217,2017-11-16 03:07:27,3,0,0,-298,229,1099,-266,20,-3.52,4.6,0
218,2017-11-16 03:07:28,3,0,0,-298,229,1091,-266,20,-3.13,4.38,0
219,2017-11-16 03:07:29,3,0,0,-298,220,1096,-266,20,-2.62,4.03,0
220,2017-11-16 03:07:30,3,0,0,-298,220,1096,-266,20,-2.62,4.03,0
221,2017-11-16 03:07:31,3,0,0,-298,230,1096,-266,20,-1.37,3.82,0
222,2017-11-16 03:07:32,3,0,0,-298,225,1098,-266,20,-3.88,4.39,0
223,2017-11-16 03:07:33,3,0,0,-298,218,1098,-266,20,1.45,4.63,0
224,2017-11-16 03:07:34,3,0,0,-298,218,1098,-266,20,1.45,4.63,0
225,2017-11-16 03:07:36,3,0,0,-298,211,1098,-266,20,-2.17,4.16,0
226,2017-11-16 03:07:37,3,0,0,-298,211,1098,-266,20,-2.17,4.16,0
227,2017-11-16 03:07:38,3,0,0,-298,214,1098,-266,20,-9.97,4.11,0
228,2017-11-16 03:07:39,3,0,0,-298,219,1096,-266,20,-12.17,3.91,0
229,2017-11-16 03:07:40,3,0,0,-298,205,1099,-266,20,-8.84,3.87,0
230,2017-11-16 03:07:41,3,0,0,-298,205,1099,-266,20,-8.84,3.87,0
231,2017-11-16 03:07:42,3,0,0,-298,205,1103,-266,20,-3.77,3.91,0
232,2017-11-16 03:07:43,3,0,0,-298,205,1098,-266,20,-3.82,4.05,0
233,2017-11-16 03:07:44,3,0,0,-298,208,1098,-266,20,-8.65,3.93,0
234,2017-11-16 03:07:46,3,0,0,-298,208,1098,-266,20,-11.87,3.82,0
235,2017-11-16 03:07:47,3,0,0,-298,198,1099,-266,20,-8.47,3.93,0
236,2017-11-16 03:07:48,3,0,0,-298,198,1099,-266,20,-8.47,3.93,0
237,2017-11-16 03:07:49,3,0,0,-298,198,1098,-266,20,-11.32,3.93,0
238,2017-11-16 03:07:51,3,0,0,-298,193,1099,-266,20,-9.8,4.07,0
239,2017-11-16 03:07:52,3,0,0,-298,193,1099,-266,20,-9.8,4.07,0
240,2017-11-16 03:07:53,3,0,0,-298,202,1100,-266,20,-12.86,4.11,0
241,2017-11-16 03:07:55,3,0,0,-298,203,1100,-266,20,-11.18,4.21,0
242,2017-11-16 03:07:56,3,0,0,-298,200,1099,-266,20,-4.82,3.96,0
243,2017-11-16 03:07:57,3,0,0,-298,200,1102,-266,20,-7.65,4.02,0
244,2017-11-16 03:07:58,3,0,0,-298,203,1100,-266,20,-8.44,4.01,0
245,2017-11-16 03:07:59,3,0,0,-298,203,1100,-266,20,-8.44,4.01,0
246,2017-11-16 03:08:00,3,0,0,-299,207,1100,-267,20,-9.61,4.0,0
247,2017-11-16 03:08:01,3,0,0,-299,204,1100,-267,20,-5.12,3.93,0
248,2017-11-16 03:08:02,3,0,0,-299,206,1100,-267,20,-6.31,4.09,0
249,2017-11-16 03:08:03,3,0,0,-299,206,1100,-267,20,-6.31,4.09,0
250,2017-11-16 03:08:04,3,0,0,-300,212,1102,-268,20,-5.91,4.26,0
251,2017-11-16 03:08:05,3,0,0,-300,207,1102,-268,20,-7.36,4.11,0
252,2017-11-16 03:08:06,3,0,0,-300,207,1102,-268,20,-7.36,4.11,0
253,2017-11-16 03:08:07,3,0,0,-301,208,1100,-269,20,-2.79,4.02,0
254,2017-11-16 03:08:09,3,0,0,-301,199,1105,-269,20,-4.81,3.82,0
255,2017-11-16 03:08:10,3,0,0,-301,199,1105,-269,20,-4.81,3.82,0
256,2017-11-16 03:08:11,3,0,0,-302,202,1098,-270,20,-2.79,4.1,0
257,2017-11-16 03:08:12,3,0,0,-302,198,1098,-270,20,-3.31,4.03,0
258,2017-11-16 03:08:13,3,0,0,-303,193,1099,-271,20,-12.12,3.71,0
259,2017-11-16 03:08:14,3,0,0,-303,193,1099,-271,20,-12.12,3.71,0
260,2017-11-16 03:08:15,3,0,0,-303,196,1098,-271,20,-10.92,3.81,0
261,2017-11-16 03:08:16,3,0,0,-304,193,1099,-272,20,-11.52,3.82,0
262,2017-11-16 03:08:18,3,0,0,-304,193,1098,-272,20,-0.96,3.97,0
263,2017-11-16 03:08:19,3,0,0,-304,193,1099,-272,20,-3.81,3.77,0
264,2017-11-16 03:08:20,3,0,0,-304,196,1100,-272,20,-1.01,3.73,0
265,2017-11-16 03:08:21,3,0,0,-304,196,1100,-272,20,-1.01,3.73,0
266,2017-11-16 03:08:23,3,0,0,-304,189,1100,-272,20,-4.01,3.76,0
267,2017-11-16 03:08:24,3,0,0,-304,186,1100,-272,20,-5.81,3.91,0
268,2017-11-16 03:08:25,3,0,0,-304,186,1100,-272,20,-5.81,3.91,0
269,2017-11-16 03:08:26,3,0,0,-304,189,1102,-272,20,-8.21,3.96,0
270,2017-11-16 03:08:27,3,0,0,-304,199,1103,-272,20,1.68,3.78,0
271,2017-11-16 03:08:28,3,0,0,-304,194,1103,-272,20,0.08,4.29,0
272,2017-11-16 03:08:29,3,0,0,-304,194,1103,-272,20,0.08,4.29,0
273,2017-11-16 03:08:30,3,0,0,-609,206,1103,-577,20,-1.53,4.35,0
274,2017-11-16 03:08:32,3,0,0,-304,215,1102,-272,20,1.19,4.16,0
275,2017-11-16 03:08:33,3,0,0,-304,215,1102,-272,20,1.19,4.16,0
276,2017-11-16 03:08:34,3,0,0,-304,209,1103,-272,20,4.12,4.25,0
277,2017-11-16 03:08:35,3,0,0,-304,222,1102,-272,20,0.69,3.99,0
278,2017-11-16 03:08:37,3,0,0,-304,221,1105,-272,20,3.29,3.78,0
279,2017-11-16 03:08:38,3,0,0,-304,221,1102,-272,20,-4.2,3.62,0
280,2017-11-16 03:08:39,3,0,0,-304,226,1103,-272,20,2.15,3.52,0
281,2017-11-16 03:08:40,3,0,0,-304,226,1103,-272,20,2.15,3.52,0
282,2017-11-16 03:08:41,3,0,0,-304,224,1107,-272,20,0.14,3.51,0
283,2017-11-16 03:08:42,3,0,0,-304,225,1100,-272,20,-1.9,3.48,0
284,2017-11-16 03:08:43,3,0,0,-304,232,1099,-272,20,-3.25,3.73,0
285,2017-11-16 03:08:44,3,0,0,-304,232,1099,-272,20,-3.25,3.73,0
286,2017-11-16 03:08:46,3,0,0,-304,225,1102,-272,20,2.1,3.92,0
287,2017-11-16 03:08:47,3,0,0,-304,225,1102,-272,20,2.1,3.92,0
288,2017-11-16 03:08:48,3,0,0,-304,223,1106,-272,20,0.79,3.87,0
289,2017-11-16 03:08:50,3,0,0,-304,228,1100,-272,20,-2.01,4.25,0
290,2017-11-16 03:08:51,3,0,0,-304,228,1100,-272,20,-2.01,4.25,0
291,2017-11-16 03:08:52,3,0,0,-304,228,1102,-272,20,-5.13,4.29,0
292,2017-11-16 03:08:53,3,0,0,-304,233,1102,-272,20,0.78,4.71,0
293,2017-11-16 03:08:55,3,0,0,-304,236,1102,-272,20,3.8,5.13,0
294,2017-11-16 03:08:56,3,0,0,-304,231,1095,-272,20,-0.43,4.95,0
295,2017-11-16 03:08:57,3,0,0,-304,240,1100,-272,20,-2.43,4.45,0
296,2017-11-16 03:08:58,3,0,0,-304,240,1100,-272,20,-2.43,4.45,0
297,2017-11-16 03:09:00,3,0,0,-304,244,1099,-272,20,-6.07,4.95,0
298,2017-11-16 03:09:01,3,0,0,-304,232,1099,-272,20,-6.23,5.01,0
299,2017-11-16 03:09:02,3,0,0,-304,232,1099,-272,20,-6.23,5.01,0
300,2017-11-16 03:09:04,3,0,0,-304,229,1100,-272,20,-1.88,4.75,0
301,2017-11-16 03:09:05,3,0,0,-304,228,1099,-272,20,-1.47,4.48,0
302,2017-11-16 03:09:06,3,0,0,-304,228,1099,-272,20,-1.47,4.48,0
303,2017-11-16 03:09:07,3,0,0,-304,228,1100,-272,20,0.42,4.57,0
304,2017-11-16 03:09:08,3,0,0,-304,223,1099,-272,20,-4.73,4.79,0
305,2017-11-16 03:09:09,3,0,0,-304,223,1099,-272,20,-4.73,4.79,0
306,2017-11-16 03:09:10,3,0,0,-304,228,1100,-272,20,-7.53,4.26,0
