,real_time,giWecRunContion,grCurrentVibrationY_PCH,grCurrentVibrationZ_PCH,grGenPowerForProcess,grGenSpeedForProcess,grWindSpeed
0,2017-11-16 11:44:33,8,0.0,0.01,0.0,0.0,2.44
1,2017-11-16 11:44:34,8,0.0,-0.03,0.0,0.4,2.43
2,2017-11-16 11:44:35,8,0.0,0.0,0.0,1.8,2.49
3,2017-11-16 11:44:36,8,0.0,0.01,0.0,1.6,2.44
4,2017-11-16 11:44:37,8,0.0,-0.02,0.0,0.9,2.69
5,2017-11-16 11:44:38,8,0.0,0.01,0.0,1.3,2.76
6,2017-11-16 11:44:39,8,0.0,-0.01,0.0,1.2,2.87
7,2017-11-16 11:44:40,8,0.0,-0.01,0.0,1.0,3.02
8,2017-11-16 11:44:41,8,0.0,-0.02,0.0,1.0,3.31
9,2017-11-16 11:44:42,8,0.0,-0.04,0.0,0.5,3.42
10,2017-11-16 11:44:43,8,0.0,0.01,0.0,0.1,3.2
11,2017-11-16 11:44:45,8,0.0,0.01,0.0,0.0,3.53
12,2017-11-16 11:44:46,8,0.0,0.0,0.0,0.2,3.56
13,2017-11-16 11:44:47,8,0.0,-0.02,0.0,0.8,3.63
14,2017-11-16 11:44:48,8,0.0,-0.01,0.0,0.8,3.64
15,2017-11-16 11:44:49,8,0.0,-0.02,0.0,0.1,3.68
16,2017-11-16 11:44:50,8,0.0,-0.02,0.0,0.0,3.65
17,2017-11-16 11:44:51,8,0.0,0.02,0.0,0.0,3.5
18,2017-11-16 11:44:52,8,0.0,-0.02,0.0,0.0,3.48
19,2017-11-16 11:44:53,8,0.0,-0.02,0.0,0.0,3.48
20,2017-11-16 11:44:54,8,0.0,0.0,0.0,0.2,3.94
21,2017-11-16 11:44:55,8,0.0,-0.02,0.0,0.8,3.79
22,2017-11-16 11:44:56,8,0.0,-0.03,0.0,0.7,3.68
23,2017-11-16 11:44:57,8,0.0,-0.01,0.0,0.5,3.52
24,2017-11-16 11:44:58,8,0.0,-0.02,0.0,1.1,3.39
25,2017-11-16 11:44:59,8,0.0,0.0,0.0,1.0,3.46
26,2017-11-16 11:45:00,8,0.0,-0.02,0.0,1.5,3.48
27,2017-11-16 11:45:01,8,0.0,-0.03,0.0,2.0,3.6
28,2017-11-16 11:45:02,8,0.0,-0.02,0.0,2.6,3.61
29,2017-11-16 11:45:03,8,0.0,0.02,0.0,3.2,3.6
30,2017-11-16 11:45:04,8,0.0,0.0,0.0,3.1,3.45
31,2017-11-16 11:45:05,8,0.0,0.0,0.0,3.3,3.45
32,2017-11-16 11:45:06,8,0.0,-0.04,0.0,3.4,3.31
33,2017-11-16 11:45:07,8,0.0,-0.01,0.0,3.2,3.32
34,2017-11-16 11:45:08,8,0.0,-0.01,0.0,3.3,3.2
35,2017-11-16 11:45:09,8,0.0,-0.01,0.0,3.1,3.27
36,2017-11-16 11:45:10,8,0.0,0.01,0.0,2.9,3.19
37,2017-11-16 11:45:11,8,0.0,0.0,0.0,3.1,2.99
38,2017-11-16 11:45:12,8,0.0,0.0,0.0,2.9,2.82
39,2017-11-16 11:45:13,8,0.0,-0.01,0.0,3.0,2.76
40,2017-11-16 11:45:14,8,0.0,-0.02,0.0,2.9,2.82
41,2017-11-16 11:45:15,8,0.0,-0.01,0.0,2.2,3.02
42,2017-11-16 11:45:16,8,0.0,0.0,0.0,1.9,2.82
43,2017-11-16 11:45:17,8,0.0,-0.02,0.0,1.4,2.69
44,2017-11-16 11:45:18,8,0.0,-0.01,0.0,0.9,2.66
45,2017-11-16 11:45:19,8,0.0,0.0,0.0,0.4,2.61
46,2017-11-16 11:45:20,8,0.0,-0.01,0.0,0.0,2.54
47,2017-11-16 11:45:21,8,0.0,-0.01,0.0,0.5,2.51
48,2017-11-16 11:45:22,8,0.0,-0.01,0.0,1.1,2.44
49,2017-11-16 11:45:23,8,0.0,-0.01,0.0,0.9,2.49
